#IMAGE v2
2 v2
4135754 380 392 460 274 2.61028 2.36762 
4135761 361 364 481 254 2.59851 2.38844 
4135768 422 390 528 301 2.51293 2.36909 
4135775 424 395 532 305 2.49948 2.40258 
4135781 366 394 430 334 2.51997 2.37101 
4135788 348 357 472 370 2.51432 2.37885 
4135794 351 363 476 374 2.58845 2.38231 
4135801 367 375 526 458 2.52495 2.37659 
4135808 349 359 475 389 2.54912 2.38445 
4135815 349 359 475 389 2.55378 2.3465 
4135821 348 337 428 386 2.5449 2.37379 
4135828 329 320 431 416 2.50591 2.28669 
4135834 329 320 431 416 2.48848 2.37812 
4135842 340 311 432 376 2.53223 2.27188 
4135848 338 321 411 373 2.55733 2.28551 
4135855 338 321 411 373 2.47628 2.32489 
4135861 249 286 504 394 2.49275 2.33586 
4135869 331 305 511 370 2.48464 2.29138 
4135875 331 305 511 370 2.46832 2.34552 
4135882 278 296 413 347 2.61713 2.31887 
4135888 393 308 525 394 2.3403 2.21283 
4135895 390 302 521 390 2.25446 2.17313 
4135902 632 420 573 375 2.56993 2.10796 
4135909 704 439 577 425 2.66757 2.0108 
4135915 704 434 573 421 2.50112 2.09964 
4135922 955 429 924 583 2.71643 2.11729 
4135929 778 442 885 592 2.70488 2.13357 
4135936 776 450 885 592 2.74966 2.21871 
4135942 759 483 842 563 2.7082 2.07052 
4135949 783 486 914 627 2.69207 2.05117 
4135955 783 486 915 631 2.74455 2.19486 
4135962 789 520 892 590 2.7219 2.19364 
4135969 779 542 878 598 2.72318 2.17569 
4135976 780 538 876 594 2.71434 2.30524 
4135982 888 491 916 578 2.72944 2.3065 
4135989 942 482 923 597 2.7107 2.26841 
4135996 942 482 924 599 2.74944 2.22 
4136002 971 574 902 599 2.7675 2.23072 
4136009 948 564 880 568 2.72293 2.11687 
4136016 951 561 879 566 2.75185 1.9725 
4136022 909 517 889 563 2.7643 2.07261 
4136029 887 530 906 547 2.76485 2.07611 
4136036 887 530 906 547 2.76218 2.09193 
4136042 861 481 837 535 2.75546 2.092 
4136049 905 498 856 545 2.77339 2.07125 
4136056 902 502 857 548 2.75621 2.07914 
4136062 874 483 809 513 2.7056 2.06428 
4136069 862 489 809 497 2.72617 2.06355 
4136076 862 489 809 497 2.72627 2.06469 
4136083 864 498 810 478 2.72936 2.10417 
4136089 876 460 875 559 2.72293 2.0618 
4136096 878 456 874 556 2.72158 2.22751 
4136103 887 456 803 489 2.78372 2.22892 
4136109 874 444 776 483 2.7615 2.21674 
4136116 872 448 776 483 2.75489 2.21747 
4136123 943 436 825 585 2.70092 2.22428 
4136130 891 423 815 562 2.71407 2.22047 
4136136 886 431 818 567 2.74721 2.16755 
4136143 969 578 910 642 2.75311 2.21256 
4136149 878 558 898 605 2.75054 2.21272 
4136156 880 554 898 605 2.75348 2.24692 
4136163 884 544 895 578 2.78892 2.22677 
4136169 881 543 872 580 2.77784 2.23214 
4136177 883 540 870 575 2.7793 2.23671 
4136184 881 544 883 566 2.77642 2.1712 
4136190 893 533 896 567 2.7829 2.14748 
4136196 891 537 896 569 2.75737 2.18912 
4136203 914 544 894 574 2.75412 2.22368 
4136210 846 552 887 604 2.79877 2.13807 
4136217 848 549 887 604 2.7806 2.1939 
4136223 909 588 986 638 2.76007 2.15326 
4136230 902 502 988 592 2.77013 2.17556 
4136237 905 498 988 590 2.75143 2.1542 
4136244 922 504 938 663 2.75605 2.20172 
4136250 893 564 956 626 2.75634 2.20986 
4136257 893 564 956 626 2.83959 2.23912 
4136263 889 559 940 621 2.79255 2.22697 
4136270 907 516 941 653 2.84257 2.14803 
4136277 907 516 941 653 2.72587 2.16207 
4136284 866 449 924 646 2.81017 2.20627 
4136290 862 500 899 570 2.81876 2.17382 
4136297 859 506 899 570 2.83215 2.13819 
4136304 833 457 870 535 2.86132 2.16529 
4136311 968 484 864 595 2.80436 2.14159 
4136317 968 484 865 599 2.78074 2.12909 
4136324 971 541 988 630 2.80102 2.11084 
4136331 951 503 955 586 2.74656 2.0754 
4136337 955 496 955 582 2.7718 2.15529 
4136344 923 490 933 594 2.87559 2.22531 
4136351 904 591 891 505 2.84414 2.24153 
4136357 904 591 891 505 2.8798 2.1616 
4136364 964 559 887 524 2.85794 2.27253 
4136371 948 552 869 597 2.89877 2.17764 
4136377 951 548 868 594 2.81389 2.25 
4136384 904 514 980 616 2.83408 2.16527 
4136391 974 535 969 593 2.78678 2.17856 
4136397 974 535 969 593 2.83753 2.17474 
4136404 925 528 956 584 2.92009 2.16223 
4136411 959 530 956 634 2.83274 2.21383 
4136418 956 534 956 636 2.78762 2.22075 
4136424 954 524 989 611 2.85239 2.18686 
4136431 956 517 967 605 2.85184 2.17719 
4136437 956 517 967 605 2.77951 2.17657 
4136444 900 497 903 594 2.87606 2.16587 
4136451 909 499 931 596 2.86948 2.16572 
4136458 907 503 931 596 2.89249 2.20078 
4136464 959 494 946 587 2.92648 2.30042 
4136471 960 492 883 600 2.94685 2.28173 
4136478 960 492 884 602 2.91135 2.2921 
4136485 857 565 903 596 2.89789 2.28411 
4136491 894 554 897 593 2.90048 2.14943 
4136498 896 550 896 591 2.89908 2.19306 
4136504 894 539 911 597 2.94482 2.19374 
4136511 897 495 910 610 2.90167 2.19391 
4136518 897 495 910 610 2.91042 2.21863 
4136525 886 551 914 630 2.92413 2.20911 
4136531 911 545 913 641 2.90276 2.21096 
4136538 911 545 913 641 2.95697 2.22433 
4136545 886 551 929 652 2.95046 2.21951 
4136552 912 552 934 650 2.91404 2.2218 
4136558 912 552 934 650 2.91685 2.25672 
4136565 893 550 913 631 2.95128 2.23804 
4136571 909 548 910 597 2.95696 2.25421 
4136578 909 548 910 597 2.93385 2.23909 
4136585 929 529 957 630 2.9358 2.19401 
4136592 999 534 1000 627 2.85716 2.20053 
4136599 999 534 1000 627 2.87726 2.25633 
4136605 921 533 938 615 2.87803 2.2774 
4136612 942 479 948 592 2.95182 2.27832 
4136619 942 479 948 592 2.95706 2.414 
4136625 934 517 1006 637 2.95686 2.31506 
4136632 942 481 1005 626 2.92773 2.33167 
4136639 942 481 1005 626 2.91494 2.34539 
4136645 933 491 994 622 2.90737 2.31698 
4136652 1012 497 968 640 2.80161 2.3118 
4136659 1012 497 968 640 2.94896 2.2735 
4136666 992 523 989 645 2.8675 2.26518 
4136672 1002 506 960 628 2.92243 2.23872 
4136679 1002 506 960 628 2.84775 2.26394 
4136686 1022 517 956 628 2.79993 2.34259 
4136692 1013 522 964 632 2.86868 2.35034 
4136699 1013 522 964 632 2.88423 2.19235 
4136706 1008 492 975 640 2.92434 2.23322 
4136712 1003 504 955 639 2.88361 2.22699 
4136719 1003 504 955 639 2.93974 2.24792 
4136726 926 510 970 617 2.91393 2.25617 
4136732 959 522 967 617 2.91416 2.24136 
4136739 957 525 967 617 2.9095 2.24226 
4136746 936 550 972 644 2.90414 2.36846 
4136752 971 527 951 622 2.90877 2.37519 
4136759 968 530 952 624 2.89233 2.36657 
4136767 980 529 941 579 2.87599 2.35468 
4136772 994 543 942 617 2.88186 2.38325 
4136779 997 539 942 615 2.88293 2.3393 
4136786 988 522 952 598 2.90721 2.32527 
4136793 885 543 930 609 2.95853 2.31163 
4136800 885 543 930 609 2.90193 2.29784 
4136806 884 545 948 625 2.88904 2.35951 
4136813 979 545 960 606 2.96144 2.36495 
4136819 976 549 960 608 2.9579 2.35915 
4136826 972 549 925 606 2.9514 2.39503 
4136833 971 531 990 624 2.90937 2.36747 
4136839 974 528 990 624 2.89568 2.35435 
4136846 976 489 981 612 2.91004 2.27268 
4136853 967 515 962 649 2.90524 2.24142 
4136860 967 515 962 647 2.90138 2.30604 
4136867 906 544 968 627 2.97495 2.26598 
4136873 939 512 964 631 2.98256 2.35938 
4136880 939 512 964 633 2.96692 2.38608 
4136886 926 493 962 629 2.96533 2.2208 
4136893 928 489 950 651 2.92561 2.23986 
4136900 931 485 949 649 2.96407 2.2101 
4136907 1011 501 973 615 2.93361 2.2514 
4136913 923 527 960 645 2.91028 2.2107 
4136920 923 527 960 645 2.91174 2.20627 
4136927 1003 520 942 597 2.90522 2.24586 
4136934 981 538 941 606 2.91107 2.25635 
4136940 981 538 941 606 2.96127 2.29118 
4136947 901 539 924 517 2.94957 2.21675 
4136954 911 513 920 515 2.9937 2.2826 
4136960 911 513 920 515 2.9596 2.30244 
4136967 914 513 920 561 2.91063 2.24829 
4136974 998 514 934 534 2.95207 2.24779 
4136980 998 514 934 534 2.95063 2.25367 
4136987 933 496 923 556 2.96872 2.29435 
4136994 981 515 926 548 2.93425 2.3902 
4137000 981 515 926 548 2.93051 2.28977 
4137007 971 506 886 569 2.96216 2.31565 
4137014 966 508 881 517 2.9874 2.28321 
4137020 964 511 881 517 2.98582 2.29557 
4137027 843 541 873 540 2.97138 2.32363 
4137034 874 548 894 545 2.97394 2.46457 
4137041 874 548 895 548 2.9654 2.46307 
4137047 827 550 874 535 2.98275 2.47944 
4137054 849 531 886 532 2.94458 2.42719 
4137061 850 528 885 529 2.99662 2.42727 
4137067 848 529 861 520 2.9496 2.37858 
4137074 857 533 876 541 3.01707 2.44621 
4137081 857 533 876 541 2.99587 2.36991 
4137087 856 527 891 523 2.94946 2.40815 
4137094 964 507 839 509 2.94514 2.42477 
4137101 958 514 840 512 2.97775 2.42002 
4137108 941 514 886 550 2.93911 2.39821 
4137114 941 537 861 534 2.9389 2.42728 
4137121 939 540 861 537 2.9385 2.36906 
4137128 905 540 900 554 3.00951 2.29215 
4137134 899 542 911 547 2.97241 2.33691 
4137141 901 539 911 544 2.93608 2.35461 
4137148 908 512 921 548 2.93625 2.37437 
4137154 910 527 887 533 2.93604 2.37375 
4137161 910 527 887 533 2.94085 2.37375 
4137167 921 517 896 547 2.93765 2.36888 
4137175 894 545 885 535 2.94071 2.35228 
4137181 894 545 885 535 2.97005 2.30966 
4137188 892 544 898 540 2.96916 2.38153 
4137195 905 536 955 568 2.98346 2.31906 
4137201 905 536 955 568 2.97214 2.40029 
4137208 892 522 875 537 2.96905 2.38192 
4137214 894 545 955 565 2.98619 2.40661 
4137221 894 545 955 565 2.98345 2.32847 
4137228 903 516 940 609 2.98793 2.25147 
4137235 873 552 961 559 2.96351 2.32132 
4137241 875 549 961 559 2.99217 2.34283 
4137248 872 525 948 574 2.98979 2.35857 
4137255 897 499 960 580 3.00784 2.25986 
4137262 899 496 960 578 2.96907 2.25253 
4137268 868 545 956 584 2.95694 2.26154 
4137275 881 523 945 580 2.99252 2.26147 
4137282 881 523 945 580 2.98181 2.24658 
4137288 874 527 966 604 2.97497 2.20972 
4137295 875 483 951 558 2.98638 2.28139 
4137302 875 483 951 558 2.97434 2.32126 
4137309 900 511 945 578 2.98706 2.18612 
4137315 903 505 936 602 3.00317 2.19124 
4137322 903 505 936 602 2.92344 2.25249 
4137329 878 517 884 532 2.88134 2.20463 
4137335 716 320 807 342 2.68605 2.16785 
4137342 716 320 807 342 2.86129 2.37742 
4137349 426 301 546 357 2.57048 2.33724 
4137355 302 148 438 319 2.50272 2.3731 
4137362 302 148 438 319 2.72775 2.43803 
4137369 316 359 309 276 2.77824 2.48288 
4137375 331 341 319 296 2.79521 2.45226 
4137382 331 341 319 296 2.82669 2.42225 
4137389 357 381 260 242 2.80013 2.41835 
4137395 357 359 385 304 2.77407 2.41291 
4137402 357 359 385 304 2.77745 2.4649 
4137409 408 348 386 275 2.77583 2.49014 
4137416 353 338 292 231 2.77563 2.443 
4137422 353 338 292 231 2.81753 2.46719 
4137429 357 315 363 279 2.79268 2.431 
4137436 391 361 343 308 2.82433 2.4309 
4137442 391 361 343 308 2.79196 2.49011 
4137449 342 351 357 292 2.74663 2.37068 
4137456 338 320 268 248 2.78401 2.39275 
4137462 338 320 268 248 2.74597 2.50775 
4137469 343 318 371 230 2.75161 2.50662 
4137476 354 336 431 277 2.69892 2.50743 
4137482 354 336 431 277 2.69301 2.4656 
4137489 386 394 311 209 2.71724 2.45499 
4137496 365 350 399 270 2.76441 2.46559 
4137503 365 350 399 270 2.78645 2.4536 
4137509 375 344 385 264 2.76824 2.43456 
4137517 342 324 442 277 2.78925 2.4534 
4137522 342 324 442 277 2.80806 2.46516 
4137530 378 393 414 301 2.78435 2.4236 
4137536 390 372 380 268 2.78338 2.3584 
4137543 393 377 380 268 2.76236 2.37173 
4137550 391 392 371 290 2.74665 2.39547 
4137557 395 400 409 268 2.74499 2.43657 
4137563 395 400 414 273 2.74499 2.43657 
4137570 348 345 395 256 2.74834 2.43697 
4137576 359 340 346 213 2.72915 2.41411 
4137583 356 335 340 208 2.7351 2.43992 
4137590 378 347 318 209 2.73605 2.43957 
4137597 358 362 373 254 2.78478 2.35558 
4137603 361 367 373 254 2.73171 2.40035 
4137610 288 313 465 302 2.74319 2.37539 
4137617 335 350 466 313 2.71822 2.40034 
4137623 335 350 470 318 2.73057 2.37239 
4137630 264 337 317 252 2.78813 2.40586 
4137637 236 309 294 293 2.78575 2.36163 
4137644 232 303 288 289 2.76261 2.44271 
4137650 280 340 327 242 2.7586 2.42738 
4137657 282 339 359 260 2.78985 2.43298 
4137664 282 339 359 260 2.72024 2.4379 
4137670 261 252 401 271 2.67617 2.40014 
4137677 292 275 473 291 2.66626 2.43711 
4137684 292 275 473 291 2.62452 2.34514 
4137690 302 265 432 319 2.67196 2.42505 
4137697 309 301 455 363 2.62795 2.42998 
4137704 309 301 455 363 2.68703 2.37661 
4137710 270 231 386 317 2.65218 2.40665 
4137717 282 273 448 353 2.65144 2.3522 
4137724 282 273 448 353 2.64193 2.40744 
4137730 267 259 395 332 2.67951 2.41896 
4137737 270 268 418 330 2.66661 2.49624 
4137744 270 268 418 330 2.6478 2.45486 
4137751 270 268 419 353 2.69573 2.46239 
4137757 305 300 338 341 2.64748 2.43691 
4137764 305 300 338 341 2.69706 2.41175 
4137770 287 253 447 409 2.7009 2.44194 
4137777 269 268 352 369 2.70273 2.44454 
4137784 269 268 352 369 2.72316 2.45834 
4137791 316 304 460 414 2.70659 2.48033 
4137797 306 332 484 451 2.72972 2.43516 
4137804 306 332 484 451 2.71921 2.51125 
4137811 308 327 425 442 2.72939 2.50174 
4137817 301 318 409 381 2.71927 2.5139 
4137824 301 318 409 381 2.67525 2.52372 
4137831 322 344 450 429 2.68898 2.50281 
4137838 325 351 398 416 2.73343 2.50279 
4137844 325 351 398 416 2.69287 2.51419 
4137851 346 367 436 367 2.70008 2.47557 
4137857 348 378 438 353 2.70428 2.47578 
4137865 348 378 438 353 2.71454 2.47302 
4137871 310 313 386 298 2.65684 2.51147 
4137878 363 393 420 354 2.64999 2.4613 
4137885 363 393 420 354 2.65024 2.46467 
4137892 289 345 382 329 2.67818 2.52048 
4137898 315 355 400 390 2.70393 2.49443 
4137905 315 355 400 390 2.65404 2.49636 
4137911 323 335 384 323 2.73594 2.48686 
4137918 328 365 337 353 2.73029 2.45359 
4137925 328 365 337 353 2.73722 2.46652 
4137931 324 350 345 331 2.72123 2.55333 
4137938 317 368 357 361 2.80926 2.43615 
4137945 317 368 357 361 2.78407 2.49489 
4137952 249 281 385 433 2.78241 2.46418 
4137958 296 336 392 443 2.78557 2.41905 
4137965 296 336 392 443 2.80128 2.52065 
4137972 243 299 427 428 2.80169 2.44329 
4137979 261 328 425 370 2.78227 2.47189 
4137985 261 328 425 370 2.78527 2.39589 
4137992 263 287 384 412 2.76292 2.4064 
4137998 250 303 438 406 2.75055 2.40552 
4138005 250 303 438 406 2.81201 2.45486 
4138012 262 307 476 426 2.7663 2.47637 
4138019 254 292 448 432 2.77661 2.4719 
4138025 254 292 448 432 2.78421 2.47164 
4138032 305 352 320 428 2.80369 2.47157 
4138039 267 276 360 434 2.78788 2.41389 
4138045 267 276 360 434 2.79097 2.47433 
4138052 299 341 382 425 2.7635 2.43312 
4138059 301 287 390 451 2.76377 2.40254 
4138065 301 287 390 451 2.73248 2.4311 
4138072 316 367 335 362 2.74079 2.51408 
4138079 319 358 376 357 2.73272 2.51409 
4138085 319 358 376 357 2.76284 2.48234 
4138092 313 363 323 348 2.71716 2.46755 
4138099 323 386 329 310 2.74016 2.61011 
4138105 323 386 329 310 2.71336 2.55077 
4138112 306 356 341 349 2.79043 2.55278 
4138119 314 377 392 333 2.78195 2.56187 
4138126 317 382 397 338 2.79543 2.58304 
4138132 307 365 317 311 2.79033 2.5833 
4138139 281 360 317 328 2.77962 2.58322 
4138146 281 360 317 328 2.77901 2.52383 
4138152 257 332 323 316 2.79658 2.53017 
4138159 271 336 383 309 2.79057 2.54871 
4138166 268 331 377 305 2.78946 2.63138 
4138173 253 314 314 277 2.76603 2.49473 
4138179 290 353 369 297 2.78191 2.52719 
4138186 290 353 369 297 2.7234 2.50904 
4138192 256 325 386 289 2.78898 2.56161 
4138200 243 298 368 318 2.77645 2.54592 
4138206 243 298 368 318 2.80102 2.52854 
4138213 295 354 337 271 2.78504 2.53752 
4138220 264 319 340 268 2.80837 2.52542 
4138226 264 319 340 268 2.80106 2.51026 
4138233 255 292 421 412 2.78673 2.54843 
4138240 256 303 424 440 2.79603 2.50598 
4138246 256 303 424 440 2.78496 2.49558 
4138253 260 306 438 408 2.78025 2.53765 
4138259 260 298 426 398 2.78669 2.47331 
4138267 260 298 426 398 2.80888 2.48589 
4138273 273 377 343 296 2.75927 2.52782 
4138280 285 378 320 357 2.72808 2.53606 
4138287 288 383 326 361 2.73684 2.54741 
4138293 293 389 363 365 2.69506 2.51644 
4138300 311 401 358 389 2.68306 2.51384 
4138307 318 411 364 393 2.75291 2.51925 
4138313 374 392 390 357 2.72169 2.55711 
4138320 343 391 371 367 2.72149 2.56278 
4138327 339 386 371 367 2.71749 2.52586 
4138333 363 400 381 364 2.70362 2.51325 
4138340 364 390 421 383 2.65051 2.55471 
4138347 358 380 410 375 2.65477 2.53675 
4138354 355 371 402 373 2.7503 2.55321 
4138360 282 343 393 362 2.62378 2.55524 
4138367 282 343 393 362 2.63346 2.50026 
4138374 346 377 368 371 2.6674 2.54716 
4138380 345 365 349 373 2.71398 2.4844 
4138387 345 365 349 373 2.69056 2.45573 
4138394 333 370 336 364 2.67454 2.58327 
4138400 341 375 347 374 2.67572 2.44917 
4138407 341 375 347 374 2.67618 2.46515 
4138414 318 357 305 328 2.66661 2.50486 
4138420 326 361 360 372 2.66389 2.50893 
4138427 326 361 360 372 2.64233 2.46355 
4138434 321 363 328 363 2.66896 2.47456 
4138440 302 373 350 364 2.67145 2.46547 
4138447 302 373 350 364 2.624 2.4916 
4138454 323 398 327 368 2.63611 2.50359 
4138460 299 365 394 398 2.68697 2.49407 
4138467 299 365 394 398 2.65405 2.49501 
4138474 320 386 404 397 2.7076 2.50429 
4138481 296 377 407 364 2.70493 2.50391 
4138488 296 377 407 364 2.70245 2.50438 
4138494 271 387 404 383 2.65553 2.48662 
4138500 326 452 458 431 2.70687 2.48631 
4138508 326 452 458 431 2.69229 2.48664 
4138514 316 413 387 406 2.67314 2.55612 
4138521 320 424 418 393 2.66771 2.502 
4138527 320 424 418 393 2.63641 2.55855 
4138534 318 419 458 412 2.6166 2.53089 
4138541 308 391 346 394 2.5906 2.55629 
4138548 308 391 346 394 2.63267 2.53586 
4138554 335 427 352 411 2.62757 2.60876 
4138561 345 428 335 374 2.70065 2.60845 
4138568 345 428 335 374 2.67002 2.55665 
4138575 332 405 348 412 2.6476 2.47405 
4138581 311 379 357 438 2.66493 2.53752 
4138588 308 373 351 434 2.66117 2.51675 
4138594 319 431 427 415 2.6419 2.51763 
4138602 294 397 378 418 2.64057 2.53002 
4138608 294 397 378 418 2.62482 2.58484 
4138615 267 402 431 435 2.68455 2.5979 
4138621 296 411 353 415 2.68319 2.62465 
4138628 300 417 360 419 2.71964 2.60729 
4138635 263 400 386 443 2.68502 2.66931 
4138642 259 404 416 411 2.68433 2.57968 
4138648 259 404 416 411 2.68342 2.57838 
4138655 243 387 380 424 2.7094 2.57231 
4138662 246 412 411 466 2.68282 2.52382 
4138668 246 412 411 466 2.69091 2.53563 
4138675 266 427 372 429 2.73064 2.50322 
4138682 228 396 366 458 2.75865 2.55499 
4138688 228 396 366 458 2.73158 2.55829 
4138695 243 387 412 439 2.69132 2.56354 
4138702 257 396 364 406 2.73268 2.62675 
4138709 257 396 364 406 2.73402 2.61 
4138715 289 421 383 422 2.69685 2.61661 
4138722 254 405 355 398 2.7041 2.57916 
4138729 254 405 355 398 2.75298 2.55567 
4138735 293 363 357 433 2.73892 2.48471 
4138742 266 329 328 375 2.73629 2.49859 
4138749 273 340 334 379 2.78475 2.55823 
4138755 274 351 358 396 2.74961 2.48035 
4138762 283 361 436 406 2.76558 2.44201 
4138769 283 361 441 410 2.76221 2.50427 
4138775 283 350 441 418 2.78279 2.50448 
4138782 266 334 416 393 2.76167 2.50752 
4138789 258 323 405 386 2.7902 2.50466 
4138795 258 328 384 349 2.78282 2.50444 
4138803 233 255 345 332 2.77427 2.49699 
4138809 233 255 345 332 2.74301 2.50652 
4138816 215 223 307 314 2.67233 2.50851 
4138822 259 309 313 317 2.67291 2.44725 
4138829 259 309 313 317 2.73808 2.46036 
4138836 278 358 308 419 2.71489 2.50986 
4138842 270 317 383 415 2.75485 2.53874 
4138850 270 317 383 415 2.69698 2.49688 
4138855 291 339 381 353 2.70656 2.43821 
4138863 271 267 345 319 2.70412 2.43904 
4138869 271 267 345 319 2.76364 2.47872 
4138876 343 398 384 306 2.68238 2.45984 
4138882 352 372 428 328 2.643 2.46002 
4138889 352 372 428 328 2.74824 2.52769 
4138896 326 318 349 391 2.71473 2.5473 
4138902 341 328 424 417 2.65541 2.5615 
4138909 344 334 429 420 2.62233 2.51446 
4138916 325 334 324 333 2.68421 2.52961 
4138923 353 428 374 355 2.68416 2.52721 
4138930 356 433 380 359 2.64435 2.46655 
4138936 292 325 384 338 2.67411 2.37693 
4138943 277 313 478 360 2.64487 2.41494 
4138949 273 307 473 356 2.5948 2.48269 
4138957 298 411 437 388 2.67153 2.55876 
4138963 266 359 461 398 2.70291 2.47208 
4138970 262 354 456 395 2.72554 2.57714 
4138976 326 337 349 375 2.73157 2.54628 
4138983 307 280 339 341 2.75513 2.51022 
4138990 311 285 345 345 2.72222 2.52853 
4138997 226 275 333 360 2.73479 2.53806 
4139003 222 277 372 353 2.65436 2.52261 
4139010 222 277 378 357 2.69108 2.53728 
4139017 224 309 320 354 2.69273 2.54348 
4139023 397 325 326 394 2.69062 2.47592 
4139030 395 320 313 386 2.69388 2.51953 
4139037 407 390 393 314 2.72486 2.49961 
4139043 352 366 469 315 2.66377 2.52389 
4139050 352 367 469 315 2.73037 2.50711 
4139057 279 369 354 314 2.67725 2.53329 
4139063 316 394 368 339 2.63242 2.46428 
4139070 316 394 368 339 2.71508 2.44865 
4139077 310 383 404 366 2.75991 2.44354 
4139083 322 386 329 343 2.73803 2.48578 
4139090 322 386 329 343 2.72389 2.44738 
4139097 382 373 364 433 2.62995 2.48868 
4139104 334 341 477 356 2.48632 2.5809 
4139110 334 341 477 356 2.4953 2.24712 
4139117 348 417 363 363 2.47256 2.45961 
4139124 326 309 409 384 2.43341 2.36207 
4139130 326 309 409 384 2.49711 2.44804 
4139137 386 406 410 471 2.50305 2.40874 
4139144 348 336 484 486 2.48488 2.40914 
4139150 348 336 484 486 2.405 2.42394 
4139157 334 405 480 435 2.35794 2.31025 
4139164 385 400 380 403 2.37829 2.31011 
4139170 385 400 380 403 2.4624 2.36143 
4139177 357 402 352 354 2.47339 2.36002 
4139184 370 403 399 377 2.46649 2.32202 
4139191 370 403 399 377 2.27639 2.29694 
4139197 421 468 397 376 2.41307 2.37064 
4139204 405 420 436 375 2.38933 2.38485 
4139210 405 420 436 375 2.44283 2.40947 
4139218 442 440 423 403 2.39519 2.39006 
4139224 414 355 451 407 2.38587 2.38583 
4139231 414 355 451 407 2.36757 2.35695 
4139237 460 474 441 463 2.40705 2.34303 
4139244 368 363 451 465 2.34089 2.39559 
4139251 368 363 451 465 2.40484 2.40921 
4139258 377 401 358 479 2.52704 2.41333 
4139264 339 376 500 396 2.46036 2.36671 
4139271 332 365 495 392 2.4718 2.36215 
4139278 361 323 461 355 2.50139 2.3973 
4139285 312 240 379 316 2.46494 2.37204 
4139291 312 240 373 311 2.45499 2.40722 
4139298 405 332 382 401 2.45273 2.32426 
4139305 420 396 400 406 2.32922 2.38521 
4139311 425 407 411 414 2.32666 2.30387 
4139318 448 449 444 413 2.35957 2.3336 
4139325 413 387 456 399 2.35211 2.31127 
4139332 413 387 456 399 2.31439 2.31064 
4139338 428 408 473 422 2.3175 2.31688 
4139345 472 382 442 424 2.30693 2.3972 
4139352 472 382 442 424 2.28052 2.34326 
4139358 335 361 477 462 2.29502 2.33816 
4139365 342 358 438 451 2.29051 2.30939 
4139372 342 358 438 451 2.36852 2.28656 
4139378 359 385 425 417 2.38002 2.30758 
4139385 340 393 467 459 2.34998 2.28669 
4139392 336 387 467 459 2.3337 2.32643 
4139398 322 316 327 368 2.37019 2.30937 
4139405 415 368 314 333 2.40279 2.30814 
4139412 415 368 307 328 2.42034 2.32492 
4139418 451 467 429 359 2.35609 2.32486 
4139425 381 399 415 337 2.33191 2.33909 
4139432 384 405 421 342 2.28308 2.31937 
4139438 337 348 516 474 2.18457 2.30005 
4139445 305 308 472 371 2.22124 2.35936 
21-same13->D 
22-same14 0 
4140698 580 392 707 398 2.68825 2.345 
4140705 597 410 672 324 2.7053 2.35057 
4140711 595 404 620 295 2.72761 2.35989 
4140718 595 404 620 295 2.65113 2.19471 
4140725 568 375 642 380 2.63837 2.14903 
4140732 582 398 604 315 2.64565 2.15341 
4140738 582 398 604 315 2.56765 2.13816 
4140745 587 398 638 347 2.59474 2.1412 
4140751 566 405 616 323 2.59309 2.13798 
4140758 566 405 616 323 2.59052 2.08893 
4140765 572 426 637 310 2.57812 2.1036 
4140771 583 406 640 362 2.69496 2.18007 
4140779 583 406 640 362 2.69457 2.26233 
4140785 568 431 655 354 2.69716 2.1453 
4140792 575 399 607 300 2.6834 2.14809 
4140798 575 399 607 300 2.70338 2.14807 
4140805 545 402 634 358 2.69615 2.14822 
4140812 558 406 635 345 2.70765 2.09282 
4140818 558 406 635 345 2.68528 2.15179 
4140826 583 408 604 340 2.69386 2.19692 
4140832 573 428 656 337 2.73489 2.1583 
4140838 573 428 656 337 2.7269 2.1583 
4140845 581 431 625 354 2.70346 2.18712 
4140852 574 413 625 334 2.71381 2.18278 
4140858 574 413 625 334 2.70226 2.13443 
4140865 582 414 628 329 2.71522 2.18313 
4140873 553 396 630 322 2.71883 2.18381 
4140879 553 396 630 322 2.70297 2.23159 
4140885 596 404 663 337 2.70148 2.23103 
4140892 579 285 648 309 2.68752 2.20228 
4140898 579 285 648 309 2.6847 2.24239 
4140906 580 310 651 334 2.73433 2.24393 
4140912 582 310 667 330 2.65985 2.2368 
4140919 582 310 667 330 2.67236 2.23727 
4140925 596 309 649 352 2.66068 2.27011 
4140933 570 272 725 388 2.69257 2.24908 
4140939 570 272 725 388 2.76576 2.18733 
4140946 614 375 684 352 2.73621 2.2263 
4140952 579 369 618 317 2.74863 2.28067 
4140959 579 369 618 317 2.77408 2.27951 
4140967 487 362 481 301 2.45811 2.38702 
4140972 466 398 396 289 2.45516 2.4604 
4140979 468 402 401 294 2.42397 2.53103 
4140986 379 388 467 381 2.61238 2.55424 
4140993 320 390 565 444 2.57552 2.51585 
4141000 327 400 569 448 2.63742 2.3138 
4141006 354 422 437 405 2.5622 2.31336 
4141013 372 435 490 412 2.58882 2.3696 
4141020 372 435 495 416 2.62377 2.43663 
4141026 328 467 435 331 2.64489 2.52405 
4141033 352 432 497 359 2.64479 2.47234 
4141040 352 432 493 355 2.62333 2.40294 
4141046 350 410 456 332 2.64593 2.43855 
4141053 342 410 453 332 2.57787 2.45261 
4141060 339 404 453 332 2.61999 2.50528 
