#IMAGE
2 LARGE_TARGETS
779478468 524.46 302.794 524.46 302.794 3.49 2.92
779478485 525.257 304.947 525.257 304.947 3.49 2.92
779478518 525.091 301.983 525.091 301.983 3.5 2.92
779478535 524.813 302.989 524.813 302.989 3.5 2.92
779478551 524.728 303.942 524.728 303.942 3.5 2.93
779478568 525.253 300.507 525.253 300.507 3.52 2.94
779478585 525.997 300.157 525.997 300.157 3.53 2.95
779478601 524.13 304.56 524.13 304.56 3.54 2.95
779478618 524.436 305.633 524.436 305.633 3.54 2.95
779478635 524.391 304.445 524.391 304.445 3.54 2.96
779478651 525.14 303.712 525.14 303.712 3.55 2.97
779478668 524.233 301.564 524.233 301.564 3.55 2.97
779478685 524.454 300.831 524.454 300.831 3.57 2.98
779478701 524.243 300.41 524.243 300.41 3.58 2.98
779478735 523.881 298.442 523.881 298.442 3.59 2.99
20-different14->S
21-same7 0
779480085 635.019 361.986 635.019 361.986 3.54 2.94
779480102 637.589 363.14 637.589 363.14 3.53 2.94
779480135 642.722 370.692 642.722 370.692 3.53 2.95
779480152 647.259 373.59 647.259 373.59 3.53 2.96
779480169 649.989 376.49 649.989 376.49 3.53 2.96
779480185 649.268 379.781 649.268 379.781 3.53 2.95
779480202 649.201 379.83 649.201 379.83 3.53 2.96
779480235 649.776 381.646 649.776 381.646 3.55 2.97
779480252 650.795 383.97 650.795 383.97 3.56 2.97
779480269 651.371 385.265 651.371 385.265 3.57 2.98
779480285 650.7 386.711 650.7 386.711 3.57 2.98
779480302 649.911 387.715 649.911 387.715 3.57 2.98
779480321 650.355 388.9 650.355 388.9 3.58 2.97
779480335 650.043 388.925 650.043 388.925 3.59 2.97
779480352 646.78 387.731 646.78 387.731 3.59 2.97
779480385 645.977 377.561 645.977 377.561 3.59 2.97
779480402 647.661 363.275 647.661 363.275 3.59 2.98
779480419 649.401 358.431 649.401 358.431 3.59 2.97
779480435 649.59 358.42 649.59 358.42 3.59 2.97
779480452 648.809 355.615 648.809 355.615 3.58 2.97
779480485 647.871 350.16 647.871 350.16 3.59 2.97
779480502 648.106 341.424 648.106 341.424 3.6 2.97
779480519 647.631 340.041 647.631 340.041 3.61 2.96
779480535 647.077 336.3 647.077 336.3 3.62 2.96
779480552 646.079 332.38 646.079 332.38 3.63 2.95
779480569 647.272 330.325 647.272 330.325 3.63 2.95
779480585 647.69 327.882 647.69 327.882 3.64 2.95
779480602 645.601 324.627 645.601 324.627 3.63 2.95
779480619 645.512 321.158 645.512 321.158 3.62 2.96
779480636 646.337 319.185 646.337 319.185 3.61 2.97
779480652 646.343 316.775 646.343 316.775 3.6 2.96
779480686 647.36 315.493 647.36 315.493 3.59 2.96
779480702 646.135 315.318 646.135 315.318 3.59 2.95
779480719 645.795 316.954 645.795 316.954 3.59 2.96
779480736 643.809 317.628 643.809 317.628 3.6 2.96
779480752 643.951 318.68 643.951 318.68 3.6 2.97
779480786 643.398 319.441 643.398 319.441 3.61 2.97
779480802 641.679 318.917 641.679 318.917 3.62 2.98
779480819 641.981 320.3 641.981 320.3 3.62 2.98
779480836 624.155 323.276 624.155 323.276 3.63 2.98
779480852 493.797 334.739 493.797 334.739 3.64 2.98
779480869 440.02 339.36 440.02 339.36 3.65 2.98
779480886 434.346 338.629 434.346 338.629 3.65 2.98
779480902 437.373 342.465 437.373 342.465 3.65 2.98
779480919 436.642 346.613 436.642 346.613 3.66 2.98
779480936 435.757 347.286 435.757 347.286 3.67 2.98
779480952 435.244 350.087 435.244 350.087 3.68 2.97
779480969 433.454 353.398 433.454 353.398 3.68 2.97
779481002 433.421 355.623 433.421 355.623 3.68 2.97
779481019 432.986 356.325 432.986 356.325 3.68 2.97
779481036 432.947 358.301 432.947 358.301 3.69 2.97
779481052 431.711 356.929 431.711 356.929 3.69 2.97
779481086 431.717 356.217 431.717 356.217 3.68 2.97
779481102 432.584 355.767 432.584 355.767 3.68 2.97
779481119 600.209 355.613 600.209 355.613 3.69 2.97
779481136 738.604 343.532 738.604 343.532 3.69 2.98
779481169 728.636 347.109 728.636 347.109 0 2.89
779481186 712.822 348.311 712.822 348.311 3.68 3.02
779481202 700.993 345.439 700.993 345.439 3.54 3.13
779481219 1104.49 375.777 1104.49 375.777 0 0
779481353 1301.6 618.438 1301.6 618.438 0 0
779481369 823.459 587.996 823.459 587.996 3.57 0
779481386 941.093 275.569 941.093 275.569 3.48 3.13
779481403 832.239 230.965 832.239 230.965 3.51 3.12
779481436 833.044 228.661 833.044 228.661 3.55 3.12
779481453 834.496 224.637 834.496 224.637 3.57 3.11
779481469 837.937 223.309 837.937 223.309 3.59 3.11
779481486 836.974 220.053 836.974 220.053 3.61 3.1
779481519 837.963 218.851 837.963 218.851 3.63 3.1
779481536 838.624 215.116 838.624 215.116 3.64 3.09
779481569 844.19 213.522 844.19 213.522 3.65 0
779481586 844.463 212.08 844.463 212.08 3.66 3.09
779481636 844.652 211.552 844.652 211.552 3.67 3.08
779481653 844.664 210.269 844.664 210.269 3.67 3.08
779481669 846.536 207.806 846.536 207.806 3.67 3.07
779481686 846.752 206.597 846.752 206.597 3.67 3.06
779481703 673.878 229.881 673.878 229.881 3.68 3.05
779481719 496.734 315.895 496.734 315.895 3.68 3.03
779481753 416.069 363.104 416.069 363.104 3.67 3.02
779481769 419.105 368.143 419.105 368.143 3.67 3
779481786 420.053 363.769 420.053 363.769 3.67 2.98
779481803 421.999 364.034 421.999 364.034 3.67 2.96
779481819 421.912 364.165 421.912 364.165 3.67 2.96
779481836 421.39 364.537 421.39 364.537 3.66 2.94
779481853 420.918 365.972 420.918 365.972 3.65 2.93
779481869 420.541 369.135 420.541 369.135 3.65 2.93
779481886 422.27 371.407 422.27 371.407 3.65 2.94
779481903 424.318 372.304 424.318 372.304 3.65 2.94
779481919 423.284 373.038 423.284 373.038 3.65 2.93
779481936 424.577 373.717 424.577 373.717 3.64 2.92
779481953 425.253 374.389 425.253 374.389 3.64 2.92
779481969 425.393 374.243 425.393 374.243 3.63 2.93
779481986 425.616 376.407 425.616 376.407 3.62 2.92
779482003 426.27 377.686 426.27 377.686 3.61 2.92
779482020 544.33 375.639 544.33 375.639 3.61 2.91
779482036 588.825 361.895 588.825 361.895 3.61 2.91
779482053 595.906 362.493 595.906 362.493 3.61 2.92
779482070 602.987 356.676 602.987 356.676 3.61 2.93
779482086 606.105 341.94 606.105 341.94 3.6 2.94
779482103 608.817 338.29 608.817 338.29 3.59 2.94
779482153 608.833 348.528 608.833 348.528 3.6 2.93
779482186 703.046 326.57 703.046 326.57 3.6 2.94
779482203 820.031 238.204 820.031 238.204 3.6 2.95
779482220 844.897 230.655 844.897 230.655 3.6 2.96
779482236 859.851 222.145 859.851 222.145 3.6 2.96
779482253 867.334 219.458 867.334 219.458 3.59 2.96
779482270 866.131 220.993 866.131 220.993 3.59 2.97
779482286 864.898 220.283 864.898 220.283 3.59 2.98
779482303 864.762 222.811 864.762 222.811 3.6 2.99
779482320 865.272 223.733 865.272 223.733 3.6 2.99
779482353 870.069 224.666 870.069 224.666 3.6 2.99
779482370 868.768 225.163 868.768 225.163 3.61 3
779482386 870.15 225.071 870.15 225.071 3.61 3.01
779482403 868.774 223.344 868.774 223.344 3.61 3.01
779482436 479.812 328.313 479.812 328.313 3.61 3
779482453 470.126 322.389 470.126 322.389 3.63 3
779482470 459.966 327.985 459.966 327.985 3.63 2.99
779482486 463.056 331.586 463.056 331.586 3.64 2.98
779482503 462.569 332.459 462.569 332.459 3.64 2.98
779482520 459.467 332.286 459.467 332.286 3.64 2.99
21-same7 1
779483470 683.835 372.212 683.835 372.212 3.57 3.02
779483504 684.293 373.754 684.293 373.754 3.58 3.02
779483520 685.07 374.349 685.07 374.349 3.58 3.03
779483570 685.55 373.709 685.55 373.709 3.58 3.02
779483604 685.38 374.293 685.38 374.293 3.6 3.02
779483620 685.55 374.459 685.55 374.459 3.6 3.03
779483637 684.959 373.594 684.959 373.594 3.6 3.03
779483654 684.912 373.066 684.912 373.066 3.61 3.03
779483670 686.198 372.506 686.198 372.506 3.61 3.04
779483687 685.468 372.228 685.468 372.228 3.61 3.04
779483704 684.949 373.112 684.949 373.112 3.61 3.04
779483720 680.798 374.831 680.798 374.831 3.62 3.05
779483737 678.723 373.089 678.723 373.089 3.62 3.05
779483770 676.461 367.012 676.461 367.012 3.61 3.05
779483804 664.688 363.374 664.688 363.374 3.62 3.06
779483820 660.289 359.711 660.289 359.711 3.62 3.06
779483837 653.762 363.56 653.762 363.56 3.63 3.08
779483854 653.932 364.997 653.932 364.997 3.64 3.09
779483870 655.721 364.352 655.721 364.352 3.64 3.1
779483887 654.485 363.589 654.485 363.589 3.63 3.1
779483904 652.405 364.175 652.405 364.175 3.64 3.1
779483920 648.707 363.638 648.707 363.638 3.64 3.1
779483937 646.122 359.837 646.122 359.837 3.64 3.11
779483954 645.829 358.483 645.829 358.483 3.64 3.11
21-same7->S
22-same8 0
779485288 627.048 329.347 627.048 329.347 3.43 2.99
779485304 629.443 346.275 629.443 346.275 3.44 3
779485321 628.938 351.934 628.938 351.934 3.45 2.99
779485338 633.131 355.999 633.131 355.999 3.45 3
779485354 629.988 356.295 629.988 356.295 3.45 3
779485371 632.339 360.128 632.339 360.128 3.46 3
779485388 639.163 359.253 639.163 359.253 3.46 3
779485404 639.263 362.265 639.263 362.265 3.47 3.01
779485421 638.476 363.614 638.476 363.614 3.46 3
779485438 638.147 363.654 638.147 363.654 3.47 3
779485471 640.559 362.426 640.559 362.426 3.48 3
779485488 641.198 363.794 641.198 363.794 3.48 3
779485504 599.8 363.386 599.8 363.386 3.51 3.01
779485521 533.428 349.36 533.428 349.36 3.51 3
779485538 528.478 337.76 528.478 337.76 3.52 2.99
779485554 524.507 324.072 524.507 324.072 3.53 2.99
779485571 520.469 316.21 520.469 316.21 3.53 2.99
779485588 518.48 313.373 518.48 313.373 3.53 2.99
779485604 518.399 314.612 518.399 314.612 3.53 2.99
779485621 516.445 315.121 516.445 315.121 3.53 2.99
779485638 515.703 309.269 515.703 309.269 3.54 2.99
779485654 515.806 308.237 515.806 308.237 3.54 3
779485671 516.403 307.243 516.403 307.243 3.54 2.99
779485688 514.887 306.281 514.887 306.281 3.54 2.99
779485738 777.979 293.162 777.979 293.162 3.54 3
779485755 796.373 291.358 796.373 291.358 3.53 3.01
779485771 800.92 292.464 800.92 292.464 3.52 3.01
779485788 796.718 280.652 796.718 280.652 3.52 3.01
779485805 795.974 273.571 795.974 273.571 3.52 3.01
779485821 793.163 274.43 793.163 274.43 3.51 3.02
779485838 794.826 267.869 794.826 267.869 3.51 3.01
779485855 796.659 272.795 796.659 272.795 3.52 3.02
779485871 795.978 265.255 795.978 265.255 3.52 3.02
779485888 792.491 266.315 792.491 266.315 3.52 3.02
779485905 620.331 252.943 620.331 252.943 3.52 3.01
779485921 494.015 186.82 494.015 186.82 3.52 3.01
779485938 505.933 180.956 505.933 180.956 3.53 3
779485955 499.624 174.415 499.624 174.415 3.52 3.01
779485971 501.795 174.793 501.795 174.793 3.53 3.01
779485988 495.207 175.414 495.207 175.414 3.54 3.01
779486021 496.21 174.646 496.21 174.646 3.54 3.01
779486038 496.843 175.472 496.843 175.472 3.55 3.01
779486055 497.625 176.182 497.625 176.182 3.55 3.01
779486071 497.152 179.306 497.152 179.306 3.56 3.01
779486088 498.708 177.449 498.708 177.449 3.56 3.01
779486121 499.319 174.327 499.319 174.327 3.56 3.01
779486138 498.525 173.593 498.525 173.593 3.56 3
779486155 495.833 172.672 495.833 172.672 3.55 3
779486188 496.555 172.051 496.555 172.051 3.55 2.99
779486205 497.809 171.14 497.809 171.14 3.56 2.99
779486221 496.24 169.312 496.24 169.312 3.56 2.99
779486238 632.007 169.651 632.007 169.651 3.56 2.99
779486255 772.062 165.197 772.062 165.197 3.56 3
779486288 798.565 167.404 798.565 167.404 3.56 3.01
779486305 802.973 167.034 802.973 167.034 3.56 3.02
779486321 804.596 162.891 804.596 162.891 3.57 3.03
779486338 807.973 162.219 807.973 162.219 3.57 3.04
779486355 806.561 168.917 806.561 168.917 3.58 3.04
779486371 809.118 163.866 809.118 163.866 3.59 3.05
779486388 808.676 163.183 808.676 163.183 3.6 3.05
779486405 812.729 166.183 812.729 166.183 3.61 3.06
779486421 810.987 163.011 810.987 163.011 3.61 3.06
779486438 813.1 160.773 813.1 160.773 3.62 3.05
779486455 814.718 163.962 814.718 163.962 3.63 3.05
779486488 783.557 166.249 783.557 166.249 3.64 3.06
779486505 555.386 169.944 555.386 169.944 3.64 3.05
779486522 472.959 181.013 472.959 181.013 3.65 3.04
779486538 465.741 175.417 465.741 175.417 3.65 3.03
779486555 463.188 175.525 463.188 175.525 3.65 3.02
779486572 459.762 176.928 459.762 176.928 3.66 3.02
779486588 461.088 177.831 461.088 177.831 3.67 3.03
779486622 457.524 183.545 457.524 183.545 3.68 3.02
779486638 456.717 186.959 456.717 186.959 3.68 3.01
779486672 456.43 191.543 456.43 191.543 3.68 3
779486688 452.787 192.526 452.787 192.526 3.68 2.99
779486705 452.202 194.287 452.202 194.287 3.69 2.98
779486722 451.246 195.021 451.246 195.021 3.71 2.98
779486738 449.193 193.148 449.193 193.148 3.71 2.98
779486755 447.787 194.133 447.787 194.133 3.71 2.98
779486772 446.745 194.677 446.745 194.677 3.71 2.98
779486788 445.521 195.316 445.521 195.316 3.71 2.97
779486805 598.776 195.404 598.776 195.404 3.72 2.97
779486822 724.48 192.979 724.48 192.979 3.71 2.99
779486838 751.054 191.188 751.054 191.188 3.71 3.01
779486855 764.121 189.077 764.121 189.077 3.71 3.02
779486888 765.596 186.599 765.596 186.599 3.71 3.03
779486905 771.043 185.661 771.043 185.661 3.71 3.03
779486938 767.913 183.579 767.913 183.579 3.7 3.04
779486958 767.904 181.606 767.904 181.606 3.7 3.04
779486988 767.929 182.707 767.929 182.707 3.7 3.04
779487005 766.923 182.778 766.923 182.778 3.71 3.05
779487022 771.153 181.158 771.153 181.158 3.71 3.05
779487038 770.799 180.742 770.799 180.742 3.72 3.05
779487055 770.307 181.822 770.307 181.822 3.72 3.06
779487072 614.557 181.155 614.557 181.155 3.73 3.06
779487089 493.063 182.335 493.063 182.335 3.74 3.06
779487105 495.335 182.251 495.335 182.251 3.75 3.05
779487122 495.343 181.822 495.343 181.822 3.75 3.05
779487155 497.378 184.199 497.378 184.199 3.76 3.04
779487188 497.497 184.028 497.497 184.028 3.76 3.04
779487238 496.844 182.704 496.844 182.704 3.75 3.04
779487255 495.549 182.887 495.549 182.887 3.75 3.05
779487272 501.864 183.456 501.864 183.456 3.76 3.04
779487289 762.298 184.924 762.298 184.924 3.77 3.05
779487305 770.87 188.682 770.87 188.682 3.76 3.07
779487322 783.581 188.928 783.581 188.928 3.76 3.08
779487339 780.861 195.641 780.861 195.641 3.76 3.09
779487355 782.591 198.6 782.591 198.6 3.75 3.09
779487372 784.328 202.537 784.328 202.537 3.76 3.1
779487390 784.27 205.312 784.27 205.312 3.76 3.1
779487405 784.754 209.58 784.754 209.58 3.76 3.1
779487422 784.256 210.077 784.256 210.077 3.77 3.1
779487439 784.828 214.386 784.828 214.386 3.76 3.11
779487456 785.214 216.76 785.214 216.76 3.77 3.1
779487472 787.919 216.369 787.919 216.369 3.76 3.11
779487489 788.095 217.117 788.095 217.117 3.76 3.11
779487506 788.353 220.173 788.353 220.173 3.76 3.1
779487522 789.046 219.536 789.046 219.536 3.77 3.1
779487539 789.114 220.938 789.114 220.938 3.77 3.1
779487556 681.477 228.204 681.477 228.204 3.78 3.1
779487572 583.759 327.936 583.759 327.936 3.79 3.09
779487589 567.785 336.878 567.785 336.878 3.8 3.08
779487606 562.371 350.121 562.371 350.121 3.8 3.07
779487622 562.37 346.032 562.37 346.032 3.79 3.06
779487639 562.729 350.208 562.729 350.208 3.8 3.05
779487656 562.121 347.774 562.121 347.774 3.79 3.04
779487672 562.61 350.098 562.61 350.098 3.8 3.04
779487706 559.71 351.925 559.71 351.925 3.8 3.05
779487756 557.461 351.545 557.461 351.545 3.8 3.05
779487772 557.979 350.312 557.979 350.312 3.8 3.06
22-same8 1
779488739 619.837 352.972 619.837 352.972 3.86 3.15
779488756 619.764 352.602 619.764 352.602 3.86 3.15
779488773 620.792 353.681 620.792 353.681 3.86 3.14
779488806 619.418 352.06 619.418 352.06 3.86 3.13
779488823 619.011 350.406 619.011 350.406 3.85 3.12
779488856 620.285 349.695 620.285 349.695 3.85 3.12
779488890 620.041 347 620.041 347 3.84 3.11
779488906 619.159 346.79 619.159 346.79 3.83 3.1
779488923 617.895 344.4 617.895 344.4 3.83 3.1
779488939 617.559 343.451 617.559 343.451 3.82 3.1
779488956 616.425 344.322 616.425 344.322 3.82 3.09
779488973 616.71 344.927 616.71 344.927 3.82 3.09
779488989 616.153 343.835 616.153 343.835 3.82 3.08
779489006 614.614 342.011 614.614 342.011 3.83 3.09
779489023 615.33 340.839 615.33 340.839 3.82 3.09
779489039 616.4 342.598 616.4 342.598 3.83 3.09
779489056 616.295 342.58 616.295 342.58 3.83 3.1
779489073 617.118 343.037 617.118 343.037 3.83 3.1
779489089 617.987 345.028 617.987 345.028 3.84 3.1
779489106 617.066 347.316 617.066 347.316 3.85 3.1
779489139 618.127 348.767 618.127 348.767 3.86 3.09
779489156 616.717 347.728 616.717 347.728 3.85 3.1
779489173 616.164 347.366 616.164 347.366 3.85 3.1
779489206 593.635 402.575 593.635 402.575 3.85 3.1
779489223 576.66 429.611 576.66 429.611 3.85 3.1
779489239 577.021 440.307 577.021 440.307 3.85 3.1
779489256 566.718 440.728 566.718 440.728 3.85 3.09
779489273 563.384 438.346 563.384 438.346 3.84 3.09
779489289 563.806 439.732 563.806 439.732 3.83 3.08
779489306 563.866 442.168 563.866 442.168 3.82 3.08
779489323 558.213 442.89 558.213 442.89 3.82 3.08
779489356 726.695 429.429 726.695 429.429 3.81 3.08
779489373 822.841 423.67 822.841 423.67 3.81 3.09
22-same8->S
23-same9 0
779490740 629.872 309.354 629.872 309.354 3.78 3.11
779490774 626.736 308.812 626.736 308.812 3.78 3.12
779490790 627.61 308.294 627.61 308.294 3.78 3.11
779490824 627.934 305.758 627.934 305.758 3.77 3.12
779490857 627.98 305.435 627.98 305.435 3.78 3.12
779490874 628.031 306.13 628.031 306.13 3.79 3.12
779490890 627.428 304.597 627.428 304.597 3.79 3.13
779490907 626.84 303.35 626.84 303.35 3.8 3.13
779490924 628.134 304.852 628.134 304.852 3.81 3.13
779490940 629.323 305.63 629.323 305.63 3.81 3.14
779490957 627.194 307.19 627.194 307.19 3.81 3.15
779490974 626.246 310.795 626.246 310.795 3.83 3.15
779490991 628.984 312.37 628.984 312.37 3.83 3.15
779491007 626.871 312.096 626.871 312.096 3.83 3.16
779491024 623.31 312.17 623.31 312.17 3.84 3.15
779491074 623.243 313.066 623.243 313.066 3.85 3.14
779491091 620.755 313.758 620.755 313.758 3.87 3.13
779491124 610.01 316.01 610.01 316.01 3.87 3.13
779491141 468.341 327.142 468.341 327.142 3.88 3.12
779491174 459.337 340.9 459.337 340.9 3.88 3.12
779491191 455.392 356.642 455.392 356.642 3.89 3.1
779491207 454.867 364.344 454.867 364.344 3.89 3.09
779491224 451.679 369.086 451.679 369.086 3.88 3.1
779491241 449.41 370.333 449.41 370.333 3.88 3.09
779491257 448.78 371.146 448.78 371.146 3.87 3.09
779491274 447.684 373.151 447.684 373.151 3.87 3.09
779491291 447.637 372.846 447.637 372.846 3.87 3.08
779491324 446.964 372.922 446.964 372.922 3.86 3.06
779491374 817.336 375.695 817.336 375.695 3.84 3.06
779491391 814.585 376.266 814.585 376.266 3.82 3.06
779491407 819.371 377.249 819.371 377.249 3.8 3.06
779491424 820.225 378.035 820.225 378.035 3.79 3.05
779491441 822.022 378.585 822.022 378.585 3.77 3.04
779491457 823.712 379.439 823.712 379.439 3.75 3.04
779491474 824.823 380.209 824.823 380.209 3.74 3.04
779491491 823.637 380.89 823.637 380.89 3.74 3.05
779491507 823.551 381.843 823.551 381.843 3.73 3.05
779491524 824.761 383.233 824.761 383.233 3.73 3.06
779491541 825.397 383.656 825.397 383.656 3.72 3.06
779491557 826.707 382.739 826.707 382.739 3.72 3.05
779491574 827.889 383.662 827.889 383.662 3.72 3.05
779491591 827.436 383.596 827.436 383.596 3.72 3.05
779491641 828.861 382.794 828.861 382.794 3.73 3.05
779491674 653.624 383.305 653.624 383.305 3.73 3.05
779491724 473.153 386.344 473.153 386.344 3.73 3.04
779491741 471.116 387.925 471.116 387.925 3.73 3.03
779491758 470.05 392.092 470.05 392.092 3.74 3.02
779491774 471.3 393.645 471.3 393.645 3.74 3.02
779491791 471.311 392.645 471.311 392.645 3.74 3.01
779491808 471.18 393.418 471.18 393.418 3.73 3
779491824 471.949 395.927 471.949 395.927 3.73 2.99
779491841 471.522 395.231 471.522 395.231 3.73 2.99
779491874 470.66 396.682 470.66 396.682 3.73 2.99
779491891 470.407 396.991 470.407 396.991 3.72 2.99
779491907 470.482 396.018 470.482 396.018 3.7 2.98
779491924 470.76 394.379 470.76 394.379 3.7 2.97
779491941 469.783 393.991 469.783 393.991 3.7 2.97
779491957 469.598 393.318 469.598 393.318 3.69 2.97
779491974 642.731 393.686 642.731 393.686 3.69 2.97
779491991 806.744 393.984 806.744 393.984 3.68 2.97
779492008 844.479 394.722 844.479 394.722 3.67 2.98
779492024 860.226 393.662 860.226 393.662 3.67 2.99
779492041 861.323 393.832 861.323 393.832 3.67 2.99
779492057 862.004 393.794 862.004 393.794 3.67 3
779492074 862.819 393.469 862.819 393.469 3.66 2.99
779492091 863.293 393.898 863.293 393.898 3.66 3
779492108 863.189 394.974 863.189 394.974 3.66 3
779492124 863.194 396.295 863.194 396.295 3.67 3.01
779492141 864.796 397.005 864.796 397.005 3.67 3.01
779492174 865.52 396.901 865.52 396.901 3.66 3.01
779492191 866.004 397.2 866.004 397.2 3.66 3
779492224 618.822 392.54 618.822 392.54 3.65 2.98
779492241 486.365 390.039 486.365 390.039 3.64 2.97
779492274 479.369 389.295 479.369 389.295 3.64 2.96
779492291 480.473 386.764 480.473 386.764 3.63 2.94
779492308 480.041 386.407 480.041 386.407 3.63 2.93
779492324 479.342 389.683 479.342 389.683 3.62 2.92
779492341 479.026 388.57 479.026 388.57 3.62 2.91
779492358 475.751 385.802 475.751 385.802 3.62 2.9
779492374 476.194 382.172 476.194 382.172 3.61 2.89
779492391 474.461 379.355 474.461 379.355 3.6 2.87
779492408 474.645 377.349 474.645 377.349 3.59 2.86
779492424 475.176 377.826 475.176 377.826 3.58 2.86
779492441 474.118 378.673 474.118 378.673 3.58 2.85
779492458 473.57 377.919 473.57 377.919 3.57 2.84
779492474 472.841 377.398 472.841 377.398 3.56 2.83
779492491 472.973 378.433 472.973 378.433 3.55 2.84
779492524 689.639 380.291 689.639 380.291 3.53 2.84
779492541 832.864 381.024 832.864 381.024 3.52 2.85
779492574 834.435 380.132 834.435 380.132 3.5 2.84
779492591 833.75 379.892 833.75 379.892 3.49 2.83
779492608 833.579 380.091 833.579 380.091 3.47 2.83
779492624 832.75 380.48 832.75 380.48 3.46 2.83
779492641 831.141 380.144 831.141 380.144 3.45 2.83
779492658 832.086 380.852 832.086 380.852 3.44 2.83
779492674 832.602 380.593 832.602 380.593 3.43 2.83
779492691 832.808 381.22 832.808 381.22 3.42 2.84
779492724 833.155 379.241 833.155 379.241 3.41 2.83
779492741 833.096 377.902 833.096 377.902 3.4 2.82
779492758 833.668 377.743 833.668 377.743 3.39 2.81
779492774 833.737 377.032 833.737 377.032 3.38 2.8
779492791 833.978 377.198 833.978 377.198 3.37 2.8
779492824 834.155 378.149 834.155 378.149 3.37 2.81
779492841 845.346 381.571 845.346 381.571 3.36 2.81
779492858 848.376 383.183 848.376 383.183 3.35 2.8
779492874 852.628 383.37 852.628 383.37 3.34 2.8
779492891 857.317 384.685 857.317 384.685 3.35 2.79
779492908 864.449 384.879 864.449 384.879 3.35 2.79
779492925 867.595 384.899 867.595 384.899 3.35 2.78
779492941 871.727 384.701 871.727 384.701 3.35 2.78
779492958 872.979 382.74 872.979 382.74 3.34 2.78
779492975 876.209 381.353 876.209 381.353 3.33 2.78
779492992 877.884 379.775 877.884 379.775 3.33 2.77
779493024 879.449 377.099 879.449 377.099 3.32 2.77
779493041 879.196 374.645 879.196 374.645 3.31 2.76
779493058 878.94 370.836 878.94 370.836 3.3 2.75
779493075 879.317 371.095 879.317 371.095 3.3 2.75
779493091 879.404 369.912 879.404 369.912 3.29 2.75
779493108 791.342 369.082 791.342 369.082 3.29 2.74
779493125 699.818 367.943 699.818 367.943 3.29 2.74
779493141 610.172 365.092 610.172 365.092 3.28 2.73
779493158 609.163 365.141 609.163 365.141 3.28 2.73
779493175 605.177 365.335 605.177 365.335 3.27 2.72
779493191 604.087 365.9 604.087 365.9 3.26 2.72
779493208 601.97 366.156 601.97 366.156 3.26 2.72
779493225 600.573 367.309 600.573 367.309 3.25 2.72
779493241 598.731 367.826 598.731 367.826 3.25 2.71
23-same9 1
779494192 562.123 339.204 562.123 339.204 3.26 2.67
779494243 561.065 336.911 561.065 336.911 3.26 2.68
779494258 561.137 335.68 561.137 335.68 3.27 2.68
779494276 561.624 335.813 561.624 335.813 3.27 2.69
779494292 594.482 333.281 594.482 333.281 3.28 2.7
779494309 592.088 331.78 592.088 331.78 3.28 2.7
779494325 603.263 330.804 603.263 330.804 3.27 2.7
779494342 607.297 330.286 607.297 330.286 3.27 2.69
779494358 608.802 330.276 608.802 330.276 3.28 2.69
779494375 607.754 329.425 607.754 329.425 3.29 2.7
779494392 610.042 329.229 610.042 329.229 3.29 2.7
779494408 610.75 330.225 610.75 330.225 3.3 2.7
779494459 723.684 335.145 723.684 335.145 3.31 2.7
779494475 855.33 366.251 855.33 366.251 3.3 2.71
779494492 861.94 378.55 861.94 378.55 3.3 2.72
779494508 871.378 384.21 871.378 384.21 3.29 2.73
779494525 873.008 381.404 873.008 381.404 3.29 2.74
779494542 873.01 379.423 873.01 379.423 3.28 2.74
779494558 875.285 382.832 875.285 382.832 3.29 2.74
779494575 877.914 380.945 877.914 380.945 3.29 2.75
779494592 876.866 378.388 876.866 378.388 3.29 2.75
779494609 878.852 383.7 878.852 383.7 3.3 2.76
779494625 878.667 385.007 878.667 385.007 3.29 2.77
779494642 878.776 385.663 878.776 385.663 3.29 2.76
779494659 880.658 384.403 880.658 384.403 3.29 2.76
779494675 798.939 393.798 798.939 393.798 3.29 2.77
779494709 432.705 544.965 432.705 544.965 3.29 2.75
779494725 429.893 548.242 429.893 548.242 3.28 2.75
779494742 426.764 550.368 426.764 550.368 3.29 2.74
779494759 427.723 549.714 427.723 549.714 3.29 2.73
779494792 426.457 549.924 426.457 549.924 3.29 2.72
779494825 425.103 552.626 425.103 552.626 3.29 2.68
779494842 424.648 552.658 424.648 552.658 3.29 2.67
779494859 424.813 552.498 424.813 552.498 3.28 2.65
779494875 424.694 553.512 424.694 553.512 3.28 2.64
779494892 424.386 553.423 424.386 553.423 3.28 2.64
779494909 424.319 554.525 424.319 554.525 3.27 2.62
779494925 424.283 554.503 424.283 554.503 3.26 2.61
779494942 424.061 554.774 424.061 554.774 3.24 2.6
779494959 423.508 555.35 423.508 555.35 3.23 2.6
779495009 421.713 557.93 421.713 557.93 3.22 2.59
779495025 345.041 672.491 345.041 672.491 3.22 2.57
23-same9->S
24-different15 0
779496559 637.635 356.529 637.635 356.529 3.01 2.62
779496576 639.792 360.675 639.792 360.675 3.02 2.63
779496612 633.384 361.421 633.384 361.421 3.03 2.64
779496626 635.284 361.983 635.284 361.983 3.04 2.64
779496659 643.281 368.56 643.281 368.56 3.06 2.65
779496676 642.378 371.363 642.378 371.363 3.06 2.66
779496709 643.692 373.029 643.692 373.029 3.07 2.67
