suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,score
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,174,1,0,0,3.01362,1720,16,883.111,476.074,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,67,1,0,0.522175,2.97142,1720,16,903.545,468.273,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,60,1,0,3.20009,2.94629,1720,16,771.7,493.2,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,67,1,0,1.02687,2.88595,1720,16,745.727,458.909,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,60,1,0,10.0957,2.87409,1720,16,1147.1,312.3,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,107,1,0,1.43025,2.84834,1720,16,1183.12,264.412,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,161,1,0,0.246604,2.83172,1720,16,1184,254.12,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,120,1,0,0.194936,2.87624,1720,16,1190.21,259.421,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,113,1,0,0.542455,2.90107,1720,16,1194.22,237.056,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,161,1,0,0.8867,2.94968,1720,16,1189.36,273.88,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,194,1,0,1.79325,2.96683,1720,16,1260.83,250.7,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,54,1,0,14.9158,3.17911,1720,16,704.778,566.111,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,73,1,0,1.15519,3.1217,1720,16,711.75,614,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,141,1,0,0.436901,3.11461,1720,16,706.864,596.364,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,114,1,0,6.54514,2.96218,1720,16,936,443.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,0,24-trial-same-33,N/A,N/A,54,1,0,8.42389,2.89248,1720,16,1230.56,244.778,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,214,0,0,0,3.04211,542,5,1097.94,425.606,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,94,0,0,3.085,3.04296,542,5,1189.8,516.667,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,74,0,0,0.721762,3.10168,542,5,1213.58,535.333,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,86,0,0,2.38272,3.18753,542,5,1234.07,633.071,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,74,0,0,0.323816,3.16513,542,5,1240.42,621.083,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,214,1,0,0,3.02833,568,5,1084.82,425.939,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,53,1,0,3.69412,3.07143,568,5,1194.11,535.778,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,87,1,0,0.561062,3.12784,568,5,1214.57,524.214,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,60,1,0,1.00372,3.11788,568,5,1212.3,566.2,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,24,1,24-trial-same-33,same,S,154,1,0,1.90959,3.2091,568,5,1211.17,646.208,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,114,0,0,0,2.99704,1621,16,985.833,420.889,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,94,0,0,0.835059,2.98054,1621,16,952.267,430.733,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,180,0,0,6.24586,2.92313,1621,16,702.821,513,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,47,0,0,13.1497,2.95497,1621,16,1196.25,246.75,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,74,0,0,0.567013,2.8956,1621,16,1173.92,254.833,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,47,0,0,1.77592,2.87815,1621,16,1215.5,193.125,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,60,0,0,0.371772,2.99041,1621,16,1203.5,183.2,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,94,0,0,2.17785,2.98706,1621,16,1219.8,273,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,154,0,0,1.37396,2.88809,1621,16,1173.29,239.083,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,47,0,0,1.98814,2.94322,1621,16,1251.13,209.375,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,274,0,0,0.860212,2.86026,1621,16,1279.71,231.31,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,60,0,0,16.1194,2.87019,1621,16,680.5,580.6,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,87,0,0,0.671248,2.86503,1621,16,681.5,552.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,114,0,0,0.698456,2.84552,1621,16,701.222,574.111,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,54,0,0,0.16155,2.85118,1621,16,704.556,568.222,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,121,0,0,0.569369,2.92202,1621,16,718.158,548.632,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,47,1,0,0,3.05788,1643,15,974.625,480.375,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,108,1,0,0.910509,3.03036,1643,15,969.882,442.529,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,61,1,0,0.571836,3.04058,1643,15,948.8,453.9,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,155,1,0,6.59485,3.02862,1643,15,684.375,537.958,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,46,1,0,12.6746,2.84799,1643,15,1160.63,284,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,148,1,0,1.35692,2.84734,1643,15,1199.91,242.913,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,101,1,0,0.520789,2.81823,1643,15,1190.44,262.563,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,140,1,0,0.315724,2.8052,1643,15,1184.82,250.591,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,47,1,0,0.592361,2.77807,1643,15,1182.63,225.875,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,45,1,0,1.94038,2.77751,1643,15,1260.5,202.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,261,1,0,1.5201,2.77841,1643,15,1258.33,266.15,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,101,1,0,15.2282,2.92758,1643,15,676.5,563.313,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,235,1,0,0.418187,2.95575,1643,15,678.556,545.917,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,54,1,0,0.432996,2.9263,1643,15,691,559.111,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,0,25-trial-different-34,N/A,N/A,94,1,0,0.370987,2.9111,1643,15,706.533,558.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,87,0,0,0,3.03008,575,5,700.643,455.857,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,100,0,0,1.33221,2.99763,575,5,756.438,457.25,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,114,0,0,12.8889,2.95076,575,5,1244.33,205.167,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,60,0,0,1.47846,3.05151,575,5,1231.2,265.7,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,214,0,0,0.674728,3.07759,575,5,1213.09,244,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,147,1,0,0,3.02896,609,5,716.957,417.478,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,53,1,0,0.410998,3.09288,609,5,731.444,426.778,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,94,1,0,12.0048,2.91844,609,5,1217.87,272.4,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,201,1,0,0.457241,2.94823,609,5,1209.81,289.774,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,25,1,25-trial-different-34,different,D,114,1,0,0.837437,3.01444,609,5,1244.44,284.222,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,161,0,0,0,2.84877,1547,17,979.56,395.12,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,54,0,0,1.44974,2.8312,1547,17,937.333,438.778,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,74,0,0,2.79144,2.78855,1547,17,869.75,343.25,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,73,0,0,9.30731,2.8956,1547,17,1237.5,203.75,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,201,0,0,1.09863,2.84354,1547,17,1261.16,243.226,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,114,0,0,3.73733,2.8615,1547,17,1106.61,269.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,53,0,0,1.3232,2.90361,1547,17,1153.33,239.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,74,0,0,7.30115,2.77855,1547,17,871.083,361.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,54,0,0,0.265138,2.7204,1547,17,881,366.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,53,0,0,1.51838,2.76861,1547,17,841.111,416.222,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,114,0,0,0.547524,2.78849,1547,17,831.167,395.556,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,54,0,0,10.2269,2.87778,1547,17,1225.67,217.111,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,74,0,0,1.13257,2.89815,1547,17,1203.33,175.25,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,214,0,0,0.483392,2.89256,1547,17,1222.79,169.636,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,53,0,0,16.1917,2.81694,1547,17,665.889,588.556,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,60,0,0,0.353949,2.79602,1547,17,676.3,578,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,67,0,0,1.38858,2.72416,1547,17,661.545,634.273,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,128,1,0,0,2.8987,1600,16,965,444.05,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,81,1,0,0.656779,2.78273,1600,16,964.923,416.538,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,87,1,0,2.80454,2.91792,1600,16,851.071,387.214,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,47,1,0,9.91732,2.83124,1600,16,1258.63,287.375,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,207,1,0,0.671273,2.80385,1600,16,1230.94,292.281,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,94,1,0,2.88214,2.77109,1600,16,1110.13,290,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,60,1,0,0.580206,2.76253,1600,16,1109.7,265.7,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,87,1,0,6.67917,2.86131,1600,16,853.429,381.071,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,67,1,0,1.04537,2.8274,1600,16,833.909,420.273,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,80,1,0,0.726172,2.822,1600,16,804.769,429,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,53,1,0,0.674427,2.82095,1600,16,829.556,415.444,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,73,1,0,9.10422,2.76821,1600,16,1185,268.583,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,74,1,0,0.924155,2.80067,1600,16,1210.83,297.417,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,275,1,0,1.07458,2.7898,1600,16,1232.83,258.143,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,134,1,0,14.6769,2.82093,1600,16,683.238,563.19,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,0,26-trial-same-35,N/A,N/A,53,1,0,0.653731,2.82096,1600,16,682.222,590.556,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,74,0,0,0,2.95805,442,6,1080,317.167,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,54,0,0,0.968448,3.00173,442,6,1041.33,329.444,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,73,0,0,0.146967,2.94899,442,6,1042.58,323.417,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,94,0,0,4.62049,3.02962,442,6,1228.47,378.8,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,80,0,0,0.426189,3.09797,442,6,1234.46,395.615,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,67,0,0,0.699827,3.10381,442,6,1240.64,424.273,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,121,1,0,0,2.99794,443,5,1064.58,342.105,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,86,1,0,0.275993,3.00005,443,5,1053.64,338.357,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,81,1,0,4.2233,3.04733,443,5,1219.31,401.308,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,81,1,0,0.990824,3.06348,443,5,1251.85,375.538,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,26,1,26-trial-same-35,same,S,74,1,0,1.43398,3.0782,443,5,1232.75,432.5,181,613,869,1125,869,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,114,0,0,0,2.8058,1788,15,958.444,389.611,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,100,0,0,1.01453,2.81901,1788,15,955.375,432,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,100,0,0,1.52879,2.87317,1788,15,950.625,368.125,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,168,0,0,1.62187,2.82889,1788,15,972.385,432.5,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,74,0,0,1.30616,2.75721,1788,15,933.417,394.083,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,47,0,0,6.2008,2.76686,1788,15,677.375,344.75,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,227,0,0,0.829182,2.72248,1788,15,666.343,377.686,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,94,0,0,0.363803,2.73786,1788,15,677.8,387.733,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,175,0,0,11.4886,2.71702,1788,15,1152.52,275.63,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,46,0,0,0.572526,2.65876,1788,15,1136.25,293.25,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,80,0,0,1.05708,2.67364,1788,15,1144.23,249.692,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,74,0,0,2.13332,2.63084,1788,15,1224.5,210.333,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,322,0,0,2.51323,2.57895,1788,15,1243.53,313.939,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,100,0,0,1.16285,2.51276,1788,15,1259.56,267.938,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,67,0,0,1.84474,2.47792,1788,15,1193.27,228.182,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,87,1,0,0,2.78884,1754,16,936.214,416.357,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,67,1,0,1.21373,2.76933,1754,16,963.909,459,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,113,1,0,1.39435,2.76554,1754,16,976.444,401.944,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,73,1,0,1.15659,2.89349,1754,16,946.667,440.167,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,60,1,0,0.882365,2.85854,1754,16,928.4,472.3,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,114,1,0,0.77785,2.83854,1754,16,927.778,439.722,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,94,1,0,5.64218,2.74438,1754,16,697,385.333,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,74,1,0,0.5064,2.84339,1754,16,694.667,364.25,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,215,1,0,0.665993,2.7955,1754,16,667.061,368.273,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,73,1,0,11.6994,2.72137,1754,16,1157.83,290,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,74,1,0,0.633759,2.66786,1754,16,1156.25,316.5,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,114,1,0,0.818714,2.60334,1754,16,1153.28,282.333,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,87,1,0,1.89625,2.58681,1754,16,1232.71,284.143,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,188,1,0,1.2624,2.56014,1754,16,1188.76,313.552,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,127,1,0,0.22985,2.53735,1754,16,1182.2,320.6,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,0,27-trial-different-36,N/A,N/A,194,1,0,0.928544,2.54116,1754,16,1196.77,284.533,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,27,1,27-trial-different-36,different,D,87,0,0,0,2.90019,288,5,1071.21,390.214,181,613,1061,1125,869,0,0,29
2019_04_01_19_40_15,27,1,27-trial-different-36,different,D,46,0,0,0.864864,2.91429,288,5,1063,425.5,181,613,1061,1125,869,0,0,29
2019_04_01_19_40_15,27,1,27-trial-different-36,different,D,54,0,0,7.31077,2.984,288,5,771.889,525.778,181,613,1061,1125,869,0,0,29
2019_04_01_19_40_15,27,1,27-trial-different-36,different,D,47,0,0,1.74756,2.98237,288,5,722,579.375,181,613,1061,1125,869,0,0,29
2019_04_01_19_40_15,27,1,27-trial-different-36,different,D,54,0,0,0.99154,2.95036,288,5,763.111,573.444,181,613,1061,1125,869,0,0,29
2019_04_01_19_40_15,27,1,27-trial-different-36,different,D,181,1,0,0,2.85273,336,3,1068.43,435.179,181,613,1061,1125,869,0,0,29
2019_04_01_19_40_15,27,1,27-trial-different-36,different,D,74,1,0,7.96416,3.04277,336,3,745,525.333,181,613,1061,1125,869,0,0,29
2019_04_01_19_40_15,27,1,27-trial-different-36,different,D,81,1,0,1.08279,3.0707,336,3,745.308,570.692,181,613,1061,1125,869,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,201,0,0,0,2.95808,1649,18,974.581,394.645,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,60,0,0,0.278159,2.92339,1649,18,981.8,385.5,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,114,0,0,4.72592,2.94296,1649,18,787.278,346.444,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,175,0,0,0.598182,2.95782,1649,18,802.519,366.333,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,81,0,0,0.858615,2.9247,1649,18,780.462,337.923,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,86,0,0,2.3056,2.98105,1649,18,684.143,330.214,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,54,0,0,1.20303,2.95899,1649,18,732.556,344.222,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,120,0,0,0.49914,2.93406,1649,18,717.895,329.316,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,127,0,0,0.155793,2.87328,1649,18,713,325,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,80,0,0,1.02067,2.84131,1649,18,727.692,365.154,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,87,0,0,12.0169,2.90824,1649,18,1200.64,558.286,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,47,0,0,0.575249,2.89235,1649,18,1206.13,581.75,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,47,0,0,0.794365,2.88123,1649,18,1197,613.75,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,54,0,0,10.3433,2.76731,1649,18,795.111,439.556,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,61,0,0,0.720403,2.81754,1649,18,768.1,426.1,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,67,0,0,1.33052,2.80695,1649,18,811.636,460.909,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,121,0,0,1.64766,2.81482,1649,18,753,424.474,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,67,0,0,0.582664,2.83148,1649,18,775.273,434.455,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,241,1,0,0,3.00001,1802,13,968,448.541,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,174,1,0,4.99581,2.92527,1802,13,761.37,412.259,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,134,1,0,0.186709,2.9411,1802,13,763.429,404.714,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,60,1,0,0.426201,2.93526,1802,13,780.1,411.1,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,468,1,0,2.00679,3.0181,1802,13,700.211,384.845,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,80,1,0,0.645367,2.85938,1802,13,675.692,396.231,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,28,0,28-trial-same-37,N/A,N/A,121,1,0,12.3076,2.78153,1802,13,1177.58,545.474,181,613,869,1125,1061,0,0,29
