suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,fixStart,fixEnd,fixMid,timeline,score
2019_07_13_16_38_07,23,0,23-trial-same-32,N/A,N/A,141,1,0,1.37037,2.98395,1715,16,834.045,335.273,181,613,869,1125,677,0,0,2416031.00,2416172.00,2416101.50,1118.00,29
2019_07_13_16_38_07,23,0,23-trial-same-32,N/A,N/A,147,1,0,2.75952,2.96347,1715,16,720.783,358.783,181,613,869,1125,677,0,0,2416232.00,2416379.00,2416305.50,1319.00,29
2019_07_13_16_38_07,23,0,23-trial-same-32,N/A,N/A,100,1,0,0.153888,2.8959,1715,16,714.938,361.5,181,613,869,1125,677,0,0,2416386.00,2416486.00,2416436.00,1473.00,29
2019_07_13_16_38_07,23,0,23-trial-same-32,N/A,N/A,81,1,0,0.341741,2.85047,1715,16,723.462,373,181,613,869,1125,677,0,0,2416493.00,2416574.00,2416533.50,1580.00,29
2019_07_13_16_38_07,23,0,23-trial-same-32,N/A,N/A,47,1,0,0.319888,2.87535,1715,16,717.5,361,181,613,869,1125,677,0,0,2416580.00,2416627.00,2416603.50,1667.00,29
2019_07_13_16_38_07,23,0,23-trial-same-32,N/A,N/A,154,1,0,0.561074,2.82917,1715,16,721.458,384.167,181,613,869,1125,677,0,0,2416634.00,2416788.00,2416711.00,1721.00,29
2019_07_13_16_38_07,23,0,23-trial-same-32,N/A,N/A,75,1,0,0.556645,2.75866,1715,16,698.167,383.083,181,613,869,1125,677,0,0,2416794.00,2416869.00,2416831.50,1881.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,73,0,0,0,2.8806,655,8,721.5,335.417,181,613,1061,1125,869,0,0,2417820.00,2417893.00,2417856.50,0.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,134,0,0,0.471066,2.87964,655,8,711.667,352.524,181,613,1061,1125,869,0,0,2417900.00,2418034.00,2417967.00,80.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,60,0,0,4.1216,2.91243,655,8,674.4,521.4,181,613,1061,1125,869,0,0,2418054.00,2418114.00,2418084.00,234.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,53,0,0,0.924715,2.91667,655,8,696,553.556,181,613,1061,1125,869,0,0,2418128.00,2418181.00,2418154.50,308.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,47,0,0,0.733024,2.93004,655,8,685.75,582.5,181,613,1061,1125,869,0,0,2418188.00,2418235.00,2418211.50,368.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,53,0,0,0.297281,2.96035,655,8,677.444,573.222,181,613,1061,1125,869,0,0,2418242.00,2418295.00,2418268.50,422.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,134,0,0,1.22241,2.98242,655,8,727.048,585.952,181,613,1061,1125,869,0,0,2418302.00,2418436.00,2418369.00,482.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,101,0,0,0.628891,2.97771,655,8,715.813,562.125,181,613,1061,1125,869,0,0,2418442.00,2418543.00,2418492.50,622.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,154,1,0,0,2.90932,657,8,703.5,324.542,181,613,1061,1125,869,0,0,2417820.00,2417974.00,2417897.00,0.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,54,1,0,1.07217,2.91334,657,8,709.889,369,181,613,1061,1125,869,0,0,2417980.00,2418034.00,2418007.00,160.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,53,1,0,3.17952,2.91256,657,8,676.667,498.111,181,613,1061,1125,869,0,0,2418041.00,2418094.00,2418067.50,221.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,141,1,0,0.896291,2.93886,657,8,672.773,535.455,181,613,1061,1125,869,0,0,2418101.00,2418242.00,2418171.50,281.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,60,1,0,1.83616,3.04651,657,8,719.6,596.5,181,613,1061,1125,869,0,0,2418295.00,2418355.00,2418325.00,475.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,80,1,0,0.172037,3.06735,657,8,721.462,603.462,181,613,1061,1125,869,0,0,2418362.00,2418442.00,2418402.00,542.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,61,1,0,0.790232,3.06126,657,8,726.2,570.7,181,613,1061,1125,869,0,0,2418449.00,2418510.00,2418479.50,629.00,29
2019_07_13_16_38_07,23,1,23-trial-same-32,same,S,54,1,0,0.584403,3.03413,657,8,714.333,592.111,181,613,1061,1125,869,0,0,2418516.00,2418570.00,2418543.00,696.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,60,0,0,0,2.94219,1656,18,936.5,452.8,181,613,1061,1125,677,0,0,2419863.00,2419923.00,2419893.00,48.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,121,0,0,0.792968,2.97524,1656,18,903.632,448,181,613,1061,1125,677,0,0,2419929.00,2420050.00,2419989.50,114.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,47,0,0,1.09408,2.93286,1656,18,948.125,459,181,613,1061,1125,677,0,0,2420057.00,2420104.00,2420080.50,242.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,60,0,0,4.19725,2.91051,1656,18,773.9,484.8,181,613,1061,1125,677,0,0,2420110.00,2420170.00,2420140.00,295.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,54,0,0,0.409727,2.89428,1656,18,761.333,473.111,181,613,1061,1125,677,0,0,2420177.00,2420231.00,2420204.00,362.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,94,0,0,11.0448,2.93338,1656,18,1173.2,249.933,181,613,1061,1125,677,0,0,2420291.00,2420385.00,2420338.00,476.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,100,0,0,1.03589,2.96215,1656,18,1216.5,247.063,181,613,1061,1125,677,0,0,2420392.00,2420492.00,2420442.00,577.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,87,0,0,1.03821,2.91332,1656,18,1216.21,203.571,181,613,1061,1125,677,0,0,2420499.00,2420586.00,2420542.50,684.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,134,0,0,0.641076,2.93307,1656,18,1231.48,225.667,181,613,1061,1125,677,0,0,2420593.00,2420727.00,2420660.00,778.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,61,0,0,1.28768,2.93826,1656,18,1209.5,176.4,181,613,1061,1125,677,0,0,2420733.00,2420794.00,2420763.50,918.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,215,0,0,0.658122,3.02418,1656,18,1227.15,197.576,181,613,1061,1125,677,0,0,2420800.00,2421015.00,2420907.50,985.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,67,0,0,0.197273,3.03603,1656,18,1232.27,191.091,181,613,1061,1125,677,0,0,2421048.00,2421115.00,2421081.50,1233.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,127,0,0,0.939108,3.07927,1656,18,1204.75,219.2,181,613,1061,1125,677,0,0,2421122.00,2421249.00,2421185.50,1307.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,67,0,0,14.9551,3.05563,1656,18,686.727,596.818,181,613,1061,1125,677,0,0,2421289.00,2421356.00,2421322.50,1474.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,107,0,0,0.527259,3.00247,1656,18,701.235,613.471,181,613,1061,1125,677,0,0,2421363.00,2421470.00,2421416.50,1548.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,94,0,0,0.384492,3.05909,1656,18,685.4,610.533,181,613,1061,1125,677,0,0,2421477.00,2421571.00,2421524.00,1662.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,107,0,0,8.32557,3.01864,1656,18,972.824,408.706,181,613,1061,1125,677,0,0,2421624.00,2421731.00,2421677.50,1809.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,54,0,0,6.52653,2.96148,1656,18,1188.22,238.444,181,613,1061,1125,677,0,0,2421758.00,2421812.00,2421785.00,1943.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,174,1,0,0,3.01362,1720,16,883.111,476.074,181,613,1061,1125,677,0,0,2419856.00,2420030.00,2419943.00,41.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,67,1,0,0.522175,2.97142,1720,16,903.545,468.273,181,613,1061,1125,677,0,0,2420037.00,2420104.00,2420070.50,222.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,60,1,0,3.20009,2.94629,1720,16,771.7,493.2,181,613,1061,1125,677,0,0,2420110.00,2420170.00,2420140.00,295.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,67,1,0,1.02687,2.88595,1720,16,745.727,458.909,181,613,1061,1125,677,0,0,2420177.00,2420244.00,2420210.50,362.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,60,1,0,10.0957,2.87409,1720,16,1147.1,312.3,181,613,1061,1125,677,0,0,2420271.00,2420331.00,2420301.00,456.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,107,1,0,1.43025,2.84834,1720,16,1183.12,264.412,181,613,1061,1125,677,0,0,2420338.00,2420445.00,2420391.50,523.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,161,1,0,0.246604,2.83172,1720,16,1184,254.12,181,613,1061,1125,677,0,0,2420452.00,2420613.00,2420532.50,637.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,120,1,0,0.194936,2.87624,1720,16,1190.21,259.421,181,613,1061,1125,677,0,0,2420620.00,2420740.00,2420680.00,805.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,113,1,0,0.542455,2.90107,1720,16,1194.22,237.056,181,613,1061,1125,677,0,0,2420747.00,2420860.00,2420803.50,932.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,161,1,0,0.8867,2.94968,1720,16,1189.36,273.88,181,613,1061,1125,677,0,0,2420867.00,2421028.00,2420947.50,1052.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,194,1,0,1.79325,2.96683,1720,16,1260.83,250.7,181,613,1061,1125,677,0,0,2421055.00,2421249.00,2421152.00,1240.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,54,1,0,14.9158,3.17911,1720,16,704.778,566.111,181,613,1061,1125,677,0,0,2421289.00,2421343.00,2421316.00,1474.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,73,1,0,1.15519,3.1217,1720,16,711.75,614,181,613,1061,1125,677,0,0,2421350.00,2421423.00,2421386.50,1535.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,141,1,0,0.436901,3.11461,1720,16,706.864,596.364,181,613,1061,1125,677,0,0,2421430.00,2421571.00,2421500.50,1615.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,114,1,0,6.54514,2.96218,1720,16,936,443.667,181,613,1061,1125,677,0,0,2421617.00,2421731.00,2421674.00,1802.00,29
2019_07_13_16_38_07,24,0,24-trial-same-33,N/A,N/A,54,1,0,8.42389,2.89248,1720,16,1230.56,244.778,181,613,1061,1125,677,0,0,2421758.00,2421812.00,2421785.00,1943.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,214,0,0,0,3.04211,542,5,1097.94,425.606,181,613,869,1125,1061,0,0,2422723.00,2422937.00,2422830.00,0.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,94,0,0,3.085,3.04296,542,5,1189.8,516.667,181,613,869,1125,1061,0,0,2422964.00,2423058.00,2423011.00,241.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,74,0,0,0.721762,3.10168,542,5,1213.58,535.333,181,613,869,1125,1061,0,0,2423064.00,2423138.00,2423101.00,341.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,86,0,0,2.38272,3.18753,542,5,1234.07,633.071,181,613,869,1125,1061,0,0,2423152.00,2423238.00,2423195.00,429.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,74,0,0,0.323816,3.16513,542,5,1240.42,621.083,181,613,869,1125,1061,0,0,2423245.00,2423319.00,2423282.00,522.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,214,1,0,0,3.02833,568,5,1084.82,425.939,181,613,869,1125,1061,0,0,2422723.00,2422937.00,2422830.00,0.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,53,1,0,3.69412,3.07143,568,5,1194.11,535.778,181,613,869,1125,1061,0,0,2422944.00,2422997.00,2422970.50,221.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,87,1,0,0.561062,3.12784,568,5,1214.57,524.214,181,613,869,1125,1061,0,0,2423004.00,2423091.00,2423047.50,281.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,60,1,0,1.00372,3.11788,568,5,1212.3,566.2,181,613,869,1125,1061,0,0,2423098.00,2423158.00,2423128.00,375.00,29
2019_07_13_16_38_07,24,1,24-trial-same-33,same,S,154,1,0,1.90959,3.2091,568,5,1211.17,646.208,181,613,869,1125,1061,0,0,2423165.00,2423319.00,2423242.00,442.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,114,0,0,0,2.99704,1621,16,985.833,420.889,181,613,1061,1125,677,0,0,2424618.00,2424732.00,2424675.00,53.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,94,0,0,0.835059,2.98054,1621,16,952.267,430.733,181,613,1061,1125,677,0,0,2424739.00,2424833.00,2424786.00,174.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,180,0,0,6.24586,2.92313,1621,16,702.821,513,181,613,1061,1125,677,0,0,2424853.00,2425033.00,2424943.00,288.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,47,0,0,13.1497,2.95497,1621,16,1196.25,246.75,181,613,1061,1125,677,0,0,2425087.00,2425134.00,2425110.50,522.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,74,0,0,0.567013,2.8956,1621,16,1173.92,254.833,181,613,1061,1125,677,0,0,2425141.00,2425215.00,2425178.00,576.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,47,0,0,1.77592,2.87815,1621,16,1215.5,193.125,181,613,1061,1125,677,0,0,2425241.00,2425288.00,2425264.50,676.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,60,0,0,0.371772,2.99041,1621,16,1203.5,183.2,181,613,1061,1125,677,0,0,2425308.00,2425368.00,2425338.00,743.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,94,0,0,2.17785,2.98706,1621,16,1219.8,273,181,613,1061,1125,677,0,0,2425375.00,2425469.00,2425422.00,810.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,154,0,0,1.37396,2.88809,1621,16,1173.29,239.083,181,613,1061,1125,677,0,0,2425476.00,2425630.00,2425553.00,911.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,47,0,0,1.98814,2.94322,1621,16,1251.13,209.375,181,613,1061,1125,677,0,0,2425643.00,2425690.00,2425666.50,1078.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,274,0,0,0.860212,2.86026,1621,16,1279.71,231.31,181,613,1061,1125,677,0,0,2425697.00,2425971.00,2425834.00,1132.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,60,0,0,16.1194,2.87019,1621,16,680.5,580.6,181,613,1061,1125,677,0,0,2426018.00,2426078.00,2426048.00,1453.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,87,0,0,0.671248,2.86503,1621,16,681.5,552.5,181,613,1061,1125,677,0,0,2426125.00,2426212.00,2426168.50,1560.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,114,0,0,0.698456,2.84552,1621,16,701.222,574.111,181,613,1061,1125,677,0,0,2426219.00,2426333.00,2426276.00,1654.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,54,0,0,0.16155,2.85118,1621,16,704.556,568.222,181,613,1061,1125,677,0,0,2426360.00,2426414.00,2426387.00,1795.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,121,0,0,0.569369,2.92202,1621,16,718.158,548.632,181,613,1061,1125,677,0,0,2426420.00,2426541.00,2426480.50,1855.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,47,1,0,0,3.05788,1643,15,974.625,480.375,181,613,1061,1125,677,0,0,2424605.00,2424652.00,2424628.50,40.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,108,1,0,0.910509,3.03036,1643,15,969.882,442.529,181,613,1061,1125,677,0,0,2424658.00,2424766.00,2424712.00,93.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,61,1,0,0.571836,3.04058,1643,15,948.8,453.9,181,613,1061,1125,677,0,0,2424772.00,2424833.00,2424802.50,207.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,155,1,0,6.59485,3.02862,1643,15,684.375,537.958,181,613,1061,1125,677,0,0,2424859.00,2425014.00,2424936.50,294.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,46,1,0,12.6746,2.84799,1643,15,1160.63,284,181,613,1061,1125,677,0,0,2425121.00,2425167.00,2425144.00,556.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,148,1,0,1.35692,2.84734,1643,15,1199.91,242.913,181,613,1061,1125,677,0,0,2425174.00,2425322.00,2425248.00,609.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,101,1,0,0.520789,2.81823,1643,15,1190.44,262.563,181,613,1061,1125,677,0,0,2425328.00,2425429.00,2425378.50,763.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,140,1,0,0.315724,2.8052,1643,15,1184.82,250.591,181,613,1061,1125,677,0,0,2425436.00,2425576.00,2425506.00,871.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,47,1,0,0.592361,2.77807,1643,15,1182.63,225.875,181,613,1061,1125,677,0,0,2425583.00,2425630.00,2425606.50,1018.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,45,1,0,1.94038,2.77751,1643,15,1260.5,202.5,181,613,1061,1125,677,0,0,2425658.00,2425703.00,2425680.50,1093.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,261,1,0,1.5201,2.77841,1643,15,1258.33,266.15,181,613,1061,1125,677,0,0,2425710.00,2425971.00,2425840.50,1145.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,101,1,0,15.2282,2.92758,1643,15,676.5,563.313,181,613,1061,1125,677,0,0,2426031.00,2426132.00,2426081.50,1466.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,235,1,0,0.418187,2.95575,1643,15,678.556,545.917,181,613,1061,1125,677,0,0,2426139.00,2426374.00,2426256.50,1574.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,54,1,0,0.432996,2.9263,1643,15,691,559.111,181,613,1061,1125,677,0,0,2426380.00,2426434.00,2426407.00,1815.00,29
2019_07_13_16_38_07,25,0,25-trial-different-34,N/A,N/A,94,1,0,0.370987,2.9111,1643,15,706.533,558.667,181,613,1061,1125,677,0,0,2426440.00,2426534.00,2426487.00,1875.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,87,0,0,0,3.03008,575,5,700.643,455.857,181,613,869,1125,677,0,0,2427472.00,2427559.00,2427515.50,0.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,100,0,0,1.33221,2.99763,575,5,756.438,457.25,181,613,869,1125,677,0,0,2427566.00,2427666.00,2427616.00,94.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,114,0,0,12.8889,2.95076,575,5,1244.33,205.167,181,613,869,1125,677,0,0,2427760.00,2427874.00,2427817.00,288.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,60,0,0,1.47846,3.05151,575,5,1231.2,265.7,181,613,869,1125,677,0,0,2427881.00,2427941.00,2427911.00,409.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,214,0,0,0.674728,3.07759,575,5,1213.09,244,181,613,869,1125,677,0,0,2427948.00,2428162.00,2428055.00,476.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,147,1,0,0,3.02896,609,5,716.957,417.478,181,613,869,1125,677,0,0,2427472.00,2427619.00,2427545.50,0.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,53,1,0,0.410998,3.09288,609,5,731.444,426.778,181,613,869,1125,677,0,0,2427626.00,2427679.00,2427652.50,154.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,94,1,0,12.0048,2.91844,609,5,1217.87,272.4,181,613,869,1125,677,0,0,2427760.00,2427854.00,2427807.00,288.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,201,1,0,0.457241,2.94823,609,5,1209.81,289.774,181,613,869,1125,677,0,0,2427860.00,2428061.00,2427960.50,388.00,29
2019_07_13_16_38_07,25,1,25-trial-different-34,different,D,114,1,0,0.837437,3.01444,609,5,1244.44,284.222,181,613,869,1125,677,0,0,2428068.00,2428182.00,2428125.00,596.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,161,0,0,0,2.84877,1547,17,979.56,395.12,181,613,1061,1125,677,0,0,2429468.00,2429629.00,2429548.50,27.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,54,0,0,1.44974,2.8312,1547,17,937.333,438.778,181,613,1061,1125,677,0,0,2429635.00,2429689.00,2429662.00,194.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,74,0,0,2.79144,2.78855,1547,17,869.75,343.25,181,613,1061,1125,677,0,0,2429756.00,2429830.00,2429793.00,315.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,73,0,0,9.30731,2.8956,1547,17,1237.5,203.75,181,613,1061,1125,677,0,0,2429877.00,2429950.00,2429913.50,436.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,201,0,0,1.09863,2.84354,1547,17,1261.16,243.226,181,613,1061,1125,677,0,0,2429957.00,2430158.00,2430057.50,516.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,114,0,0,3.73733,2.8615,1547,17,1106.61,269.5,181,613,1061,1125,677,0,0,2430178.00,2430292.00,2430235.00,737.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,53,0,0,1.3232,2.90361,1547,17,1153.33,239.667,181,613,1061,1125,677,0,0,2430299.00,2430352.00,2430325.50,858.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,74,0,0,7.30115,2.77855,1547,17,871.083,361.667,181,613,1061,1125,677,0,0,2430379.00,2430453.00,2430416.00,938.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,54,0,0,0.265138,2.7204,1547,17,881,366.667,181,613,1061,1125,677,0,0,2430479.00,2430533.00,2430506.00,1038.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,53,0,0,1.51838,2.76861,1547,17,841.111,416.222,181,613,1061,1125,677,0,0,2430540.00,2430593.00,2430566.50,1099.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,114,0,0,0.547524,2.78849,1547,17,831.167,395.556,181,613,1061,1125,677,0,0,2430600.00,2430714.00,2430657.00,1159.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,54,0,0,10.2269,2.87778,1547,17,1225.67,217.111,181,613,1061,1125,677,0,0,2430821.00,2430875.00,2430848.00,1380.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,74,0,0,1.13257,2.89815,1547,17,1203.33,175.25,181,613,1061,1125,677,0,0,2430881.00,2430955.00,2430918.00,1440.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,214,0,0,0.483392,2.89256,1547,17,1222.79,169.636,181,613,1061,1125,677,0,0,2430962.00,2431176.00,2431069.00,1521.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,53,0,0,16.1917,2.81694,1547,17,665.889,588.556,181,613,1061,1125,677,0,0,2431223.00,2431276.00,2431249.50,1782.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,60,0,0,0.353949,2.79602,1547,17,676.3,578,181,613,1061,1125,677,0,0,2431283.00,2431343.00,2431313.00,1842.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,67,0,0,1.38858,2.72416,1547,17,661.545,634.273,181,613,1061,1125,677,0,0,2431350.00,2431417.00,2431383.50,1909.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,128,1,0,0,2.8987,1600,16,965,444.05,181,613,1061,1125,677,0,0,2429441.00,2429569.00,2429505.00,0.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,81,1,0,0.656779,2.78273,1600,16,964.923,416.538,181,613,1061,1125,677,0,0,2429575.00,2429656.00,2429615.50,134.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,87,1,0,2.80454,2.91792,1600,16,851.071,387.214,181,613,1061,1125,677,0,0,2429702.00,2429789.00,2429745.50,261.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,47,1,0,9.91732,2.83124,1600,16,1258.63,287.375,181,613,1061,1125,677,0,0,2429883.00,2429930.00,2429906.50,442.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,207,1,0,0.671273,2.80385,1600,16,1230.94,292.281,181,613,1061,1125,677,0,0,2429937.00,2430144.00,2430040.50,496.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,94,1,0,2.88214,2.77109,1600,16,1110.13,290,181,613,1061,1125,677,0,0,2430198.00,2430292.00,2430245.00,757.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,60,1,0,0.580206,2.76253,1600,16,1109.7,265.7,181,613,1061,1125,677,0,0,2430299.00,2430359.00,2430329.00,858.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,87,1,0,6.67917,2.86131,1600,16,853.429,381.071,181,613,1061,1125,677,0,0,2430392.00,2430479.00,2430435.50,951.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,67,1,0,1.04537,2.8274,1600,16,833.909,420.273,181,613,1061,1125,677,0,0,2430486.00,2430553.00,2430519.50,1045.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,80,1,0,0.726172,2.822,1600,16,804.769,429,181,613,1061,1125,677,0,0,2430580.00,2430660.00,2430620.00,1139.00,29
2019_07_13_16_38_07,26,0,26-trial-same-35,N/A,N/A,53,1,0,0.674427,2.82095,1600,16,829.556,415.444,181,613,1061,1125,677,0,0,2430667.00,2430720.00,2430693.50,1226.00,29
