suj,sujnum,oracion,trial,fixn,screenpos,wn,pos,dur,longoracion,ojoDI,pupila,blink,amp_sac,gaze,nf,fixY
2019_05_30_18_20_54,1,0121,0121,10,1022.57,4,23.8857,228,6,0,2.73406,0,0.807534,2145,21,422.143
2019_05_30_18_20_54,1,0121,0121,11,1185.82,6.81818,34.0909,67,6,0,2.75197,0,3.90286,2145,21,409.545
2019_05_30_18_20_54,1,0121,0121,12,1242,7,37.7273,67,6,0,2.82301,0,1.87482,2145,21,464.455
2019_05_30_18_20_54,1,0121,0121,13,1233.5,7,37.1111,114,6,0,2.84747,0,0.333788,2145,21,475.556
2019_05_30_18_20_54,1,0121,0121,14,1194.33,7,34.6667,74,6,0,2.76998,0,2.25067,2145,21,389.75
2019_05_30_18_20_54,1,0121,0121,15,1266.67,3.73333,20.6,93,6,0,2.7505,0,1.82275,2145,21,414.267
2019_05_30_18_20_54,1,0121,0121,16,1759.18,0,0,141,6,0,2.89327,0,14.2049,2145,21,769.909
2019_05_30_18_20_54,1,0121,0121,17,1660.63,0,0,47,6,0,2.84993,0,2.50572,2145,21,733.625
2019_05_30_18_20_54,1,0121,0121,18,1711.4,0,0,93,6,0,2.87219,0,1.24033,2145,21,744.667
2019_05_30_18_20_54,1,0121,0121,19,1670.92,0,0,241,6,0,2.94948,0,0.967332,2145,21,742.838
2019_05_30_18_20_54,1,0121,0121,20,1703.88,0,0,48,6,0,2.92072,0,1.1361,2145,21,708.5
2019_05_30_18_20_54,1,0121,0121,21,1665.63,0,0,47,6,0,2.94666,0,1.40516,2145,21,753.25
2019_05_30_18_20_54,1,0121,0121,1,599.3,0,0,195,6,1,3.04912,0,0,2089,21,431.833
2019_05_30_18_20_54,1,0121,0121,2,664.263,0.947368,1.68421,121,6,1,3.00865,0,1.55637,2089,21,437.474
2019_05_30_18_20_54,1,0121,0121,3,666.909,1,1.81818,67,6,1,3.03024,0,0.838364,2089,21,402.455
2019_05_30_18_20_54,1,0121,0121,4,757.944,1.5,7.5,114,6,1,3.02265,0,2.23852,2089,21,425.111
2019_05_30_18_20_54,1,0121,0121,5,774.25,1.75,8.3125,100,6,1,2.99884,0,0.403515,2089,21,429.563
2019_05_30_18_20_54,1,0121,0121,6,864.84,3,14.16,161,6,1,2.93434,0,2.47381,2089,21,480
2019_05_30_18_20_54,1,0121,0121,7,838.227,3,12.5455,140,6,1,2.87191,0,1.82992,2089,21,408.091
2019_05_30_18_20_54,1,0121,0121,8,974.609,3.91304,20.8261,147,6,1,2.96162,0,3.32628,2089,21,437.348
2019_05_30_18_20_54,1,0121,0121,9,981.545,4,21.4091,140,6,1,2.97483,0,0.252255,2089,21,445.318
2019_05_30_18_20_54,1,0121,0121,10,1211.33,6.86667,35.8,93,6,1,2.90609,0,5.47328,2089,21,436.467
2019_05_30_18_20_54,1,0121,0121,11,1190.05,7,34.5455,141,6,1,2.9383,0,1.72519,2089,21,505.545
2019_05_30_18_20_54,1,0121,0121,12,1177.7,7,33.8,60,6,1,2.9718,0,1.94464,2089,21,425
2019_05_30_18_20_54,1,0121,0121,13,1227.69,7,36.7692,80,6,1,2.88411,0,1.24909,2089,21,440.462
2019_05_30_18_20_54,1,0121,0121,14,1670.8,0,0,60,6,1,2.74839,0,13.067,2089,21,778
2019_05_30_18_20_54,1,0121,0121,15,1676.8,0,0,61,6,1,2.72799,0,0.14563,2089,21,779.1
2019_05_30_18_20_54,1,0121,0121,16,1673.5,0,0,47,6,1,2.68767,0,1.30269,2089,21,724.625
2019_05_30_18_20_54,1,0121,0121,17,1698.31,0,0,80,6,1,2.71785,0,0.665972,2089,21,737.385
2019_05_30_18_20_54,1,0121,0121,18,1701.44,0,0,54,6,1,2.77119,0,0.813883,2089,21,771.333
2019_05_30_18_20_54,1,0121,0121,19,1640.27,0,0,67,6,1,2.85669,0,1.85657,2089,21,723.273
2019_05_30_18_20_54,1,0121,0121,20,1643.06,0,0,107,6,1,3.04135,0,0.694605,2089,21,752.235
2019_05_30_18_20_54,1,0121,0121,21,1642.33,0,0,54,6,1,2.93909,0,0.761774,2089,21,720.333
2019_05_30_18_20_54,1,0127,0127,1,565.25,1,2.875,47,8,0,2.70709,0,0,1888,23,452.5
2019_05_30_18_20_54,1,0127,0127,2,516.625,0.375,0.75,47,8,0,2.72388,0,1.17489,1888,23,444.875
2019_05_30_18_20_54,1,0127,0127,3,532.923,0.538462,0.846154,80,8,0,2.76637,0,0.40829,1888,23,439.692
2019_05_30_18_20_54,1,0127,0127,4,615.929,1,6.07143,87,8,0,2.82262,0,2.00679,1888,23,426.214
2019_05_30_18_20_54,1,0127,0127,5,629.846,1,6.69231,80,8,0,2.79123,0,0.333524,1888,23,425
2019_05_30_18_20_54,1,0127,0127,6,726.4,2,12.9,60,8,0,2.74224,0,2.47219,1888,23,387.4
2019_05_30_18_20_54,1,0127,0127,7,708.154,2,11.8462,80,8,0,2.71506,0,2.40876,1888,23,486.692
2019_05_30_18_20_54,1,0127,0127,8,704.583,2,11.5,74,8,0,2.69562,0,0.636982,1888,23,460.25
2019_05_30_18_20_54,1,0127,0127,9,873.333,4.44444,22.1111,54,8,0,2.74888,0,4.1152,1888,23,423.667
2019_05_30_18_20_54,1,0127,0127,10,844.688,3.375,20.3125,100,8,0,2.8237,0,0.695063,1888,23,428.875
2019_05_30_18_20_54,1,0127,0127,11,941.7,5.05,26.3,127,8,0,2.86393,0,2.36697,1888,23,408.15
2019_05_30_18_20_54,1,0127,0127,12,987.111,6,29,53,8,0,2.80248,0,1.0841,1888,23,407.556
2019_05_30_18_20_54,1,0127,0127,13,978.727,6,28.8182,67,8,0,2.79463,0,1.25917,1888,23,459.636
2019_05_30_18_20_54,1,0127,0127,14,1054.7,6,33.5,61,8,0,2.90854,0,1.84936,1888,23,474.9
2019_05_30_18_20_54,1,0127,0127,15,1107.78,6,36.6087,148,8,0,2.85485,0,1.78343,1888,23,422.304
2019_05_30_18_20_54,1,0127,0127,16,1069.13,6,34.2,94,8,0,2.86238,0,1.07406,1888,23,399.267
2019_05_30_18_20_54,1,0127,0127,17,1284.07,8.18519,47.8148,174,8,0,2.83977,0,5.28043,1888,23,454.037
2019_05_30_18_20_54,1,0127,0127,18,1420.07,1.28571,7.71429,87,8,0,2.88076,0,3.46906,1888,23,402.357
2019_05_30_18_20_54,1,0127,0127,19,1417,1,5.88889,54,8,0,2.85041,0,1.21902,1888,23,453.333
2019_05_30_18_20_54,1,0127,0127,20,1393.11,4,23.4444,54,8,0,2.8702,0,0.701494,1888,23,470.444
2019_05_30_18_20_54,1,0127,0127,21,1673.62,0,0,80,8,0,2.9756,0,8.20893,1888,23,673.385
2019_05_30_18_20_54,1,0127,0127,22,1728.6,0,0,94,8,0,2.96534,0,1.4022,1888,23,694.067
2019_05_30_18_20_54,1,0127,0127,23,1711.86,0,0,86,8,0,2.93094,0,1.6765,1888,23,762.286
2019_05_30_18_20_54,1,0127,0127,1,570.875,1,3.25,47,8,1,2.94504,0,0,1871,26,461.25
2019_05_30_18_20_54,1,0127,0127,2,518.25,0.5,0.625,47,8,1,2.96978,0,1.26722,1871,26,454.25
2019_05_30_18_20_54,1,0127,0127,3,487.583,0,0,73,8,1,3.03081,0,0.8115,1871,26,439.583
2019_05_30_18_20_54,1,0127,0127,4,576.273,1,3.54545,67,8,1,3.02014,0,2.1572,1871,26,457.091
2019_05_30_18_20_54,1,0127,0127,5,568.444,1,3.22222,54,8,1,3.06447,0,0.241765,1871,26,450.667
2019_05_30_18_20_54,1,0127,0127,6,607.5,1,5.4,60,8,1,3.09699,0,1.00101,1871,26,435.4
2019_05_30_18_20_54,1,0127,0127,7,643.25,1,7.66667,74,8,1,3.04851,0,1.04227,1871,26,410.333
2019_05_30_18_20_54,1,0127,0127,8,678.167,1.83333,9.83333,73,8,1,2.96866,0,2.35537,1871,26,502.667
2019_05_30_18_20_54,1,0127,0127,9,681.933,1.86667,10.2,94,8,1,2.8723,0,0.830856,1871,26,468.067
2019_05_30_18_20_54,1,0127,0127,10,837.444,3.05556,19.7222,114,8,1,2.9936,0,3.75497,1871,26,443.056
2019_05_30_18_20_54,1,0127,0127,11,884.182,4.72727,22.7273,67,8,1,2.92285,0,1.41828,1871,26,406.364
2019_05_30_18_20_54,1,0127,0127,12,922.95,5,25.3,127,8,1,2.98952,0,1.66479,1871,26,464.35
2019_05_30_18_20_54,1,0127,0127,13,1013,6,30.875,47,8,1,3.04677,0,2.19319,1871,26,482.75
2019_05_30_18_20_54,1,0127,0127,14,1016.07,6,30.9286,88,8,1,3.02072,0,0.226224,1871,26,473.786
2019_05_30_18_20_54,1,0127,0127,15,1029.87,6,31.8667,94,8,1,3.04241,0,0.622328,1871,26,451.667
2019_05_30_18_20_54,1,0127,0127,16,1035.33,6,32.1111,53,8,1,3.00025,0,1.05577,1871,26,407.778
2019_05_30_18_20_54,1,0127,0127,17,1200.44,7,42.5556,54,8,1,3.11265,0,4.28911,1871,26,479.444
2019_05_30_18_20_54,1,0127,0127,18,1253.89,7,46,54,8,1,3.09323,0,1.31609,1871,26,493
2019_05_30_18_20_54,1,0127,0127,19,1237.94,7,44.875,101,8,1,3.0749,0,1.49195,1871,26,432.563
2019_05_30_18_20_54,1,0127,0127,20,1340.2,8.8,51.4,61,8,1,2.95424,0,2.44707,1871,26,440.4
2019_05_30_18_20_54,1,0127,0127,21,1351.33,9,51.9444,115,8,1,2.97783,0,0.268412,1871,26,438.833
2019_05_30_18_20_54,1,0127,0127,22,1321.44,9,50.1111,54,8,1,2.93742,0,1.02129,1871,26,469.444
2019_05_30_18_20_54,1,0127,0127,23,1672.11,0,0,53,8,1,2.99762,0,10.0728,1871,26,711.889
2019_05_30_18_20_54,1,0127,0127,24,1745.33,0,0,54,8,1,3.00227,0,1.7511,1871,26,716.556
2019_05_30_18_20_54,1,0127,0127,25,1760,0,0,60,8,1,3.03833,0,1.04495,1871,26,757.8
2019_05_30_18_20_54,1,0127,0127,26,1686.36,0,0,86,8,1,2.78838,0,1.75958,1871,26,754.286
2019_05_30_18_20_54,1,0136,0136,1,583,0.727273,1.54545,67,10,0,2.83062,0,0,1359,14,471
2019_05_30_18_20_54,1,0136,0136,2,569.053,0.684211,0.736842,121,10,0,2.73611,0,0.794343,1359,14,440.789
2019_05_30_18_20_54,1,0136,0136,3,643.625,1.375,5.125,47,10,0,2.75696,0,1.96503,1359,14,405.875
2019_05_30_18_20_54,1,0136,0136,4,587.222,0.666667,1.55556,53,10,0,2.71808,0,1.51119,1359,14,377.111
2019_05_30_18_20_54,1,0136,0136,5,709.19,2.09524,9.47619,134,10,0,2.67098,0,2.91484,1359,14,384.619
2019_05_30_18_20_54,1,0136,0136,6,806.742,3.96774,15.4194,201,10,0,2.73524,0,2.34942,1359,14,398
2019_05_30_18_20_54,1,0136,0136,7,926.222,6.11111,22.8889,53,10,0,2.78494,0,2.86337,1359,14,409.556
2019_05_30_18_20_54,1,0136,0136,8,919.684,5.94737,22.5263,121,10,0,2.81985,0,0.172027,1359,14,406.526
2019_05_30_18_20_54,1,0136,0136,9,1019.07,7,28.5333,94,10,0,2.84612,0,2.38001,1359,14,415.067
2019_05_30_18_20_54,1,0136,0136,10,1045.76,7,30.381,134,10,0,2.82815,0,0.942269,1359,14,444.143
2019_05_30_18_20_54,1,0136,0136,11,1241.27,10.7273,42.5455,66,10,0,2.80912,0,4.66775,1359,14,457.273
2019_05_30_18_20_54,1,0136,0136,12,1338.63,11,48.625,47,10,0,2.85138,0,2.43483,1359,14,487.875
2019_05_30_18_20_54,1,0136,0136,13,1306.22,11,46.6667,114,10,0,2.84196,0,0.932164,1359,14,509.667
2019_05_30_18_20_54,1,0136,0136,14,1742.06,0,0,107,10,0,2.92342,0,12.1672,1359,14,788.588
2019_05_30_18_20_54,1,0136,0136,1,537.571,0,0,134,10,1,3.02567,0,0,1367,15,471.429
2019_05_30_18_20_54,1,0136,0136,2,513.778,0,0,54,10,1,3.00877,0,0.585256,1367,15,477.333
2019_05_30_18_20_54,1,0136,0136,3,603.733,1,2.86667,94,10,1,3.00737,0,2.35814,1367,15,436.4
2019_05_30_18_20_54,1,0136,0136,4,673.333,1.91667,7.25,74,10,1,2.95882,0,1.99291,1367,15,390.25
2019_05_30_18_20_54,1,0136,0136,5,640.583,1.25,5.25,74,10,1,2.93882,0,0.801177,1367,15,382.917
2019_05_30_18_20_54,1,0136,0136,6,764.889,3.11111,12.8889,53,10,1,2.85857,0,3.41982,1367,15,454.444
2019_05_30_18_20_54,1,0136,0136,7,751.1,3,11.9333,194,10,1,2.84162,0,0.833516,1367,15,422.367
2019_05_30_18_20_54,1,0136,0136,8,903.3,5.7,21.5,60,10,1,2.98614,0,3.66959,1367,15,445.3
2019_05_30_18_20_54,1,0136,0136,9,894.667,5.16667,21,114,10,1,3.05922,0,1.3255,1367,15,390.444
2019_05_30_18_20_54,1,0136,0136,10,1005.09,6.90909,27.7273,67,10,1,3.06533,0,2.67199,1367,15,409.182
2019_05_30_18_20_54,1,0136,0136,11,985.579,7,26.6316,120,10,1,3.04658,0,0.998027,1367,15,446.158
2019_05_30_18_20_54,1,0136,0136,12,1241.77,10.8462,42.5385,81,10,1,3.02488,0,6.09954,1367,15,457.923
2019_05_30_18_20_54,1,0136,0136,13,1237.25,11,42.375,47,10,1,3.05933,0,0.717222,1367,15,487.625
2019_05_30_18_20_54,1,0136,0136,14,1264.19,11,44.1429,134,10,1,2.93622,0,0.756183,1367,15,504.286
2019_05_30_18_20_54,1,0136,0136,15,1711.82,0,0,67,10,1,2.78508,0,12.5487,1367,15,795.818
2019_05_30_18_20_54,1,0139,0139,1,658.7,0.9,4,60,8,0,2.86861,0,0,1361,18,481.6
2019_05_30_18_20_54,1,0139,0139,2,633.8,0.866667,2,93,8,0,2.8237,0,1.14505,1361,18,440.6
2019_05_30_18_20_54,1,0139,0139,3,589.667,0.111111,0.111111,53,8,0,2.84601,0,1.06911,1361,18,448.222
2019_05_30_18_20_54,1,0139,0139,4,701.556,1,6.44444,54,8,0,2.88936,0,2.70355,1361,18,430.222
2019_05_30_18_20_54,1,0139,0139,5,648.167,1,3,74,8,0,2.85716,0,1.28991,1361,18,438.583
2019_05_30_18_20_54,1,0139,0139,6,684,1,5.25,74,8,0,2.87771,0,0.897775,1361,18,450
2019_05_30_18_20_54,1,0139,0139,7,800.077,2,12.4615,81,8,0,2.89439,0,2.78952,1361,18,435.846
2019_05_30_18_20_54,1,0139,0139,8,795.4,1.93333,12.1333,93,8,0,2.81536,0,0.300527,1361,18,447.533
2019_05_30_18_20_54,1,0139,0139,9,0,0,0,80,8,0,0,0,20.8211,1361,18,0
2019_05_30_18_20_54,1,0139,0139,10,906.5,3,19.1,61,8,0,2.90585,0,22.6531,1361,18,426
2019_05_30_18_20_54,1,0139,0139,11,945.333,4.05556,21.6111,114,8,0,2.9439,0,0.953724,1361,18,416.611
2019_05_30_18_20_54,1,0139,0139,12,1058.12,6,28.7059,107,8,0,2.95508,0,2.75939,1361,18,442.294
2019_05_30_18_20_54,1,0139,0139,13,1068.28,6,29.3889,114,8,0,3.01046,0,1.13008,1361,18,396.056
2019_05_30_18_20_54,1,0139,0139,14,1259.58,8.83333,41.3333,74,8,0,2.97446,0,4.56425,1361,18,385.667
2019_05_30_18_20_54,1,0139,0139,15,1260.23,9,41.3077,81,8,0,2.86031,0,1.03086,1361,18,428.846
2019_05_30_18_20_54,1,0139,0139,16,1380.89,0,0,54,8,0,2.88791,0,2.97055,1361,18,398
2019_05_30_18_20_54,1,0139,0139,17,1364.5,0,0,47,8,0,2.85112,0,1.132,1361,18,442.5
2019_05_30_18_20_54,1,0139,0139,18,1339.5,0,0,47,8,0,2.86516,0,0.882798,1361,18,415.25
2019_05_30_18_20_54,1,0139,0139,1,570.889,0,0,53,8,1,3.143,0,0,1291,16,470.556
2019_05_30_18_20_54,1,0139,0139,2,583.182,0,0,67,8,1,3.12941,0,0.389662,1291,16,459.818
2019_05_30_18_20_54,1,0139,0139,3,586.333,0,0,53,8,1,3.10507,0,0.877571,1291,16,496.444
2019_05_30_18_20_54,1,0139,0139,4,653.6,1,3.4,60,8,1,3.0651,0,1.86827,1291,16,456.4
2019_05_30_18_20_54,1,0139,0139,5,624,0.888889,1.55556,54,8,1,3.16108,0,1.15315,1291,16,418.222
2019_05_30_18_20_54,1,0139,0139,6,634.571,1,2.14286,88,8,1,3.12565,0,1.09329,1291,16,462.786
2019_05_30_18_20_54,1,0139,0139,7,752.111,1.11111,9.55556,54,8,1,3.04548,0,3.06561,1291,16,410.778
2019_05_30_18_20_54,1,0139,0139,8,762.056,1.44444,10.2222,113,8,1,3.07735,0,1.19999,1291,16,460.056
2019_05_30_18_20_54,1,0139,0139,9,892.923,2.92308,18.2308,81,8,1,3.03181,0,3.19987,1291,16,430.462
2019_05_30_18_20_54,1,0139,0139,10,862.7,2,16.5,127,8,1,3.03695,0,0.729068,1291,16,434.85
2019_05_30_18_20_54,1,0139,0139,11,1014.17,5.16667,26.0833,73,8,1,3.11651,0,3.68787,1291,16,466.25
2019_05_30_18_20_54,1,0139,0139,12,1032.83,5.125,27.0833,154,8,1,3.20032,0,1.38824,1291,16,411.167
2019_05_30_18_20_54,1,0139,0139,13,1218.67,7.66667,38.6667,53,8,1,3.13584,0,4.46153,1291,16,434.222
2019_05_30_18_20_54,1,0139,0139,14,1232.33,7.8,39.4667,94,8,1,3.01834,0,0.766285,1291,16,463.267
2019_05_30_18_20_54,1,0139,0139,15,1308.67,6,29.25,74,8,1,2.93278,0,1.83115,1291,16,455.5
2019_05_30_18_20_54,1,0139,0139,16,1343.4,0,0,93,8,1,2.92246,0,0.840508,1291,16,449.733
2019_05_30_18_20_54,1,0141,0141,1,696.313,1.0625,5.0625,101,7,0,3.02404,0,0,1067,17,444.438
2019_05_30_18_20_54,1,0141,0141,2,708.444,1.11111,5.88889,53,7,0,3.06288,0,1.10982,1067,17,399.556
2019_05_30_18_20_54,1,0141,0141,3,717.75,1,6.375,46,7,0,3.02715,0,0.571785,1067,17,421.625
2019_05_30_18_20_54,1,0141,0141,4,711.25,1.125,5.875,47,7,0,3.0146,0,0.923243,1067,17,459.75
2019_05_30_18_20_54,1,0141,0141,5,815.375,2.875,12.625,47,7,0,2.96053,0,2.77114,1067,17,408.25
2019_05_30_18_20_54,1,0141,0141,6,881.778,3.22222,16.5556,54,7,0,2.94352,0,1.86911,1067,17,449.778
2019_05_30_18_20_54,1,0141,0141,7,890.4,3.1,17.2,61,7,0,2.93842,0,0.619548,1067,17,425.3
2019_05_30_18_20_54,1,0141,0141,8,969.455,4,22.1818,67,7,0,3.06515,0,1.9718,1067,17,401.273
2019_05_30_18_20_54,1,0141,0141,9,984.9,4.2,22.8,60,7,0,3.06281,0,0.726617,1067,17,427.5
2019_05_30_18_20_54,1,0141,0141,10,1116.5,5.625,31.25,48,7,0,2.98925,0,3.14048,1067,17,432
2019_05_30_18_20_54,1,0141,0141,11,1106.92,5.16667,30.75,74,7,0,2.93718,0,1.02642,1067,17,473.917
2019_05_30_18_20_54,1,0141,0141,12,1119.33,5.33333,31.5556,53,7,0,2.86397,0,1.00804,1067,17,433.556
2019_05_30_18_20_54,1,0141,0141,13,1222.78,8,38,54,7,0,2.88795,0,2.59864,1067,17,399.444
2019_05_30_18_20_54,1,0141,0141,14,1297.11,3.55556,18.6667,54,7,0,2.92009,0,1.82162,1067,17,416.778
2019_05_30_18_20_54,1,0141,0141,15,1238.54,8,38.8462,80,7,0,2.8761,0,2.44014,1067,17,500.615
2019_05_30_18_20_54,1,0141,0141,16,1295,2.66667,13.6667,74,7,0,2.86988,0,2.0298,1067,17,437
2019_05_30_18_20_54,1,0141,0141,17,1659.2,0,0,94,7,0,3.02619,0,11.1327,1067,17,737.667
2019_05_30_18_20_54,1,0141,0141,1,656.417,1,2.66667,74,7,1,3.27714,0,0,1173,16,420.083
2019_05_30_18_20_54,1,0141,0141,2,630.714,0.571429,0.857143,88,7,1,3.36609,0,0.744065,1173,16,437.714
2019_05_30_18_20_54,1,0141,0141,3,659.125,1,2.625,46,7,1,3.34705,0,0.756485,1173,16,451.75
2019_05_30_18_20_54,1,0141,0141,4,780.154,2.76923,13.2308,80,7,1,2.89633,0,3.12652,1173,16,401.385
2019_05_30_18_20_54,1,0141,0141,5,843.625,3,14.25,47,7,1,3.14123,0,2.16772,1173,16,466.375
2019_05_30_18_20_54,1,0141,0141,6,834.625,3,13.625,46,7,1,3.08543,0,0.438257,1173,16,450.375
2019_05_30_18_20_54,1,0141,0141,7,944.182,3.90909,20.5455,67,7,1,3.23949,0,2.90127,1173,16,397.545
2019_05_30_18_20_54,1,0141,0141,8,939.588,4,20.2353,108,7,1,3.21839,0,1.09476,1173,16,443.176
2019_05_30_18_20_54,1,0141,0141,9,1040.25,4.91667,26.5833,74,7,1,3.12739,0,2.40401,1173,16,438.833
2019_05_30_18_20_54,1,0141,0141,10,1046.25,5,26.75,47,7,1,3.06382,0,0.585761,1173,16,462.625
2019_05_30_18_20_54,1,0141,0141,11,1064.78,5,28.2222,53,7,1,3.09793,0,0.77653,1173,16,435.889
2019_05_30_18_20_54,1,0141,0141,12,1218.82,8,37.7273,141,7,1,3.10709,0,3.80861,1173,16,393.5
2019_05_30_18_20_54,1,0141,0141,13,1216.7,8,37.8,60,7,1,3.01037,0,2.16253,1173,16,484.1
2019_05_30_18_20_54,1,0141,0141,14,1192.09,8,36.0909,67,7,1,3.11273,0,1.01798,1173,16,449.273
2019_05_30_18_20_54,1,0141,0141,15,1258.17,8,40.0833,74,7,1,3.07423,0,1.58012,1173,16,445.167
2019_05_30_18_20_54,1,0141,0141,16,1616.44,0,0,101,7,1,3.14013,0,11.4713,1173,16,775.063
2019_05_30_18_20_54,1,0148,0148,1,689.571,0,0,86,6,0,2.94347,0,0,1504,20,449.357
2019_05_30_18_20_54,1,0148,0148,2,715.75,0.375,0.875,47,6,0,2.87155,0,0.697956,1504,20,462.375
2019_05_30_18_20_54,1,0148,0148,3,765.444,1.44444,3.88889,53,6,0,2.84182,0,1.29127,1504,20,441
2019_05_30_18_20_54,1,0148,0148,4,833.9,2.4,8.2,60,6,0,2.92869,0,1.68174,1504,20,424.3
2019_05_30_18_20_54,1,0148,0148,5,910.9,4,13,61,6,0,2.96362,0,1.84233,1504,20,429.8
2019_05_30_18_20_54,1,0148,0148,6,902.538,3.92308,12.3846,81,6,0,2.91329,0,0.542004,1504,20,408.692
2019_05_30_18_20_54,1,0148,0148,7,955.5,4.5,15.7857,87,6,0,2.92208,0,1.30773,1504,20,422.714
2019_05_30_18_20_54,1,0148,0148,8,944.417,4.25,15.0833,73,6,0,2.95635,0,0.362341,1504,20,433.083
2019_05_30_18_20_54,1,0148,0148,9,1075.33,6,23.3889,113,6,0,2.99174,0,3.17396,1504,20,457
2019_05_30_18_20_54,1,0148,0148,10,1034.11,5,20.5556,53,6,0,2.93695,0,1.05747,1504,20,440.778
2019_05_30_18_20_54,1,0148,0148,11,998.778,5,18.2222,53,6,0,2.98195,0,0.860391,1504,20,447.889
2019_05_30_18_20_54,1,0148,0148,12,1009.44,5,19.1111,53,6,0,3.00114,0,1.03185,1504,20,489.778
2019_05_30_18_20_54,1,0148,0148,13,1128.29,6.85714,26.4286,87,6,0,3.05556,0,3.49371,1504,20,404.071
2019_05_30_18_20_54,1,0148,0148,14,1161.88,7,28.625,48,6,0,3.08537,0,1.12701,1504,20,437.25
2019_05_30_18_20_54,1,0148,0148,15,1137.95,7,27.1579,121,6,0,2.97302,0,1.24913,1504,20,483.789
2019_05_30_18_20_54,1,0148,0148,16,1644.56,0,0,53,6,0,2.95761,0,13.7534,1504,20,781.111
2019_05_30_18_20_54,1,0148,0148,17,1652.13,0,0,94,6,0,3.04814,0,0.532478,1504,20,760.133
2019_05_30_18_20_54,1,0148,0148,18,1629,0,0,73,6,0,3.03044,0,1.13693,1504,20,718.5
2019_05_30_18_20_54,1,0148,0148,19,1646.29,0,0,107,6,0,3.02796,0,0.707906,1504,20,742.588
2019_05_30_18_20_54,1,0148,0148,20,1673.19,0,0,101,6,0,3.09464,0,0.740704,1504,20,758.063
2019_05_30_18_20_54,1,0148,0148,1,700.167,0,0,114,6,1,3.22062,0,0,1368,18,509.056
2019_05_30_18_20_54,1,0148,0148,2,759.833,1,3.41667,73,6,1,3.09128,0,2.59388,1368,18,418.167
2019_05_30_18_20_54,1,0148,0148,3,748.273,1,2.72727,67,6,1,3.1235,0,1.67014,1368,18,487.182
2019_05_30_18_20_54,1,0148,0148,4,856.222,2.88889,9.44444,54,6,1,3.10402,0,2.69889,1368,18,453.333
2019_05_30_18_20_54,1,0148,0148,5,846.125,2.875,9.125,47,6,1,3.07684,0,1.24296,1368,18,402.25
2019_05_30_18_20_54,1,0148,0148,6,918.591,3.95455,13.5,141,6,1,3.0998,0,1.78974,1368,18,421.545
2019_05_30_18_20_54,1,0148,0148,7,1028.79,4.92857,20.2857,87,6,1,3.08572,0,2.82752,1368,18,465.214
2019_05_30_18_20_54,1,0148,0148,8,1036.67,5,20.8889,54,6,1,3.05552,0,0.817494,1368,18,431.889
2019_05_30_18_20_54,1,0148,0148,9,999,5,18.5,47,6,1,3.06459,0,0.96796,1368,18,416.875
2019_05_30_18_20_54,1,0148,0148,10,980.222,5,17.1111,53,6,1,3.1488,0,0.709078,1368,18,439.889
2019_05_30_18_20_54,1,0148,0148,11,1114,7,25.75,47,6,1,3.04225,0,3.24033,1368,18,416.125
2019_05_30_18_20_54,1,0148,0148,12,1116.31,7,25.8125,101,6,1,3.05216,0,2.77074,1368,18,532.25
2019_05_30_18_20_54,1,0148,0148,13,1639.5,0,0,46,6,1,3.04749,0,13.3131,1368,18,753.125
2019_05_30_18_20_54,1,0148,0148,14,1701.27,0,0,68,6,1,3.04259,0,1.48214,1368,18,759.455
2019_05_30_18_20_54,1,0148,0148,15,1651.11,0,0,53,6,1,3.01005,0,1.34028,1368,18,734.222
2019_05_30_18_20_54,1,0148,0148,16,1617.41,0,0,107,6,1,3.01553,0,0.833482,1368,18,743.353
2019_05_30_18_20_54,1,0148,0148,17,1602.39,0,0,115,6,1,3.0605,0,0.359904,1368,18,744.611
2019_05_30_18_20_54,1,0148,0148,18,1642.27,0,0,94,6,1,3.13653,0,0.98187,1368,18,734.533
2019_05_30_18_20_54,1,0151,0151,1,711.077,1,3.53846,81,8,0,2.84919,0,0,1657,20,443.923
2019_05_30_18_20_54,1,0151,0151,2,736.19,1.33333,5,135,8,0,2.87868,0,0.836663,1657,20,419.476
2019_05_30_18_20_54,1,0151,0151,3,828.083,2.25,10.8333,74,8,0,2.85683,0,2.1963,1657,20,414.25
2019_05_30_18_20_54,1,0151,0151,4,808.533,2,9.46667,94,8,0,2.78502,0,0.600833,1657,20,398.4
2019_05_30_18_20_54,1,0151,0151,5,928.522,3.78261,17.0435,148,8,0,2.85179,0,2.92803,1657,20,424.304
2019_05_30_18_20_54,1,0151,0151,6,999.095,4.90476,21.619,134,8,0,2.84845,0,2.05717,1657,20,473.81
2019_05_30_18_20_54,1,0151,0151,7,1005.18,5,21.7647,107,8,0,2.90192,0,1.73956,1657,20,401.176
2019_05_30_18_20_54,1,0151,0151,8,1155.92,7.84615,31.3846,80,8,0,2.94336,0,3.66049,1657,20,430.308
2019_05_30_18_20_54,1,0151,0151,9,1220.44,9,35.3333,54,8,0,2.99416,0,1.55727,1657,20,440
2019_05_30_18_20_54,1,0151,0151,10,1223,9,35.5,47,8,0,2.95298,0,0.257991,1657,20,450.5
2019_05_30_18_20_54,1,0151,0151,11,1243.56,5,19.7778,53,8,0,2.99487,0,1.38536,1657,20,396.222
2019_05_30_18_20_54,1,0151,0151,12,1259.88,4.23529,17.0588,107,8,0,2.9638,0,0.410729,1657,20,401.647
